"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.438314081E0,-8.180942535E-1,-1.525275707E0,-4.108805358E-1
3.458210852E0,-5.159351826E-1,-1.035190105E0,-3.602565229E-1
3.478129549E0,-5.062294006E-2,-3.497905731E-1,-3.612163663E-1
3.497970695E0,4.279289246E-1,3.008508682E-1,-2.399032414E-1
3.517879706E0,1.114542007E0,6.495094299E-1,-1.403148472E-1
3.537797518E0,1.580979824E0,8.944435120E-1,-8.592456579E-3
3.557659133E0,1.613960266E0,1.020754814E0,5.443376303E-2
3.577548560E0,1.394005299E0,1.020561218E0,1.061777771E-1
3.597424602E0,1.091084480E0,8.755235672E-1,2.352248728E-1
3.617323664E0,7.288417816E-1,5.639657974E-1,2.698942423E-1
3.637204654E0,4.393768311E-1,1.337947845E-1,1.963197589E-1
3.657090695E0,1.518626213E-1,-3.841733932E-1,1.239309311E-1
3.677012206E0,2.897739410E-3,-6.612396240E-1,-2.880012989E-2
3.696885122E0,-1.071491241E-1,-8.936433792E-1,-2.405056357E-1
3.716768924E0,-1.231613159E-1,-1.002388954E0,-4.199681282E-1
3.736672206E0,-1.323714256E-1,-1.065442085E0,-5.284731388E-1
3.756568352E0,-1.147217751E-1,-8.127260208E-1,-4.484071732E-1
3.776441320E0,-1.357607841E-1,-3.593845367E-1,-3.005017042E-1
3.796339133E0,-9.367561340E-2,-1.313695908E-1,-3.176538944E-1
3.816267674E0,1.113133430E-1,-1.067438126E-1,-2.653392553E-1
3.836121841E0,3.298082352E-1,4.816055298E-2,1.608967781E-2
3.856066424E0,2.973937988E-1,1.097459793E-1,8.886665106E-2
3.875917362E0,1.545190811E-1,1.353025436E-1,7.865041494E-2
3.895779549E0,2.544927597E-2,1.352968216E-1,2.715643048E-1
3.915700956E0,1.013216972E-1,1.557149887E-1,3.203819990E-1
3.935577518E0,3.109793663E-1,2.315864563E-1,2.732366920E-1
3.955457674E0,4.868364334E-1,2.380809784E-1,1.118770242E-1
3.975376372E0,4.652199745E-1,1.254806519E-1,1.112899184E-1
3.995236789E0,3.199009895E-1,7.247161865E-2,1.946353316E-1
4.015142102E0,1.722602844E-1,2.431201935E-1,2.560929060E-1
4.035076737E0,3.126010895E-1,3.310070038E-1,1.708223224E-1
4.054924758E0,7.100224495E-1,2.131710052E-1,7.818210125E-2
4.074797258E0,9.374451637E-1,9.337615967E-2,6.354612112E-2
4.094710331E0,9.586987495E-1,1.070404053E-2,-4.896974564E-2
4.114583872E0,8.311367035E-1,-1.323509216E-2,6.236577034E-2
4.134458560E0,6.399874687E-1,-1.998023987E-1,6.670182943E-2
4.154382570E0,5.208721161E-1,-4.731693268E-1,-2.019973397E-1
4.174250070E0,4.162697792E-1,-5.615034103E-1,-2.951220572E-1
4.194158977E0,2.417931557E-1,-4.725770950E-1,-3.427427709E-1
4.214060331E0,-1.351690292E-2,-6.092147827E-1,-5.784615874E-1
4.233917466E0,-9.235095978E-2,-8.364820480E-1,-5.827669501E-1
4.253833352E0,-1.022238731E-1,-9.304089546E-1,-2.209692001E-1
4.273711945E0,-3.180627823E-1,-9.796266556E-1,-1.739601493E-1
4.293598768E0,-6.045150757E-1,-1.020861149E0,-1.400080919E-1
4.313484497E0,-1.030148983E0,-1.077733040E0,2.068818212E-1
4.333371685E0,-1.325992584E0,-1.024422646E0,4.551823139E-1
4.353295435E0,-1.168721676E0,-7.918181419E-1,3.885660172E-1
4.373158716E0,-1.052829504E0,-3.676195145E-1,3.714374006E-1
4.393091945E0,-1.049761534E0,1.048784256E-1,3.495279551E-1
4.412983768E0,-9.981777668E-1,7.183837891E-1,2.929829359E-1
4.432864185E0,-9.393122196E-1,1.205998421E0,2.204312235E-1
4.452740174E0,-6.599307060E-1,1.439425468E0,1.280528754E-1
4.472621320E0,-2.873826027E-1,1.473775864E0,4.504212737E-2
4.492542414E0,-3.268051147E-2,1.420955658E0,9.428921342E-2
4.512436997E0,1.024174690E-1,1.357074738E0,1.646109819E-1
4.532322414E0,2.270221710E-1,1.397562981E0,1.540956497E-1
4.552226581E0,3.199739456E-1,1.327638626E0,2.704405189E-1
4.572115799E0,4.160804749E-1,1.079807281E0,2.655794024E-1
4.592009706E0,5.114393234E-1,9.045829773E-1,2.619924843E-1
4.611866685E0,5.608406067E-1,8.481674194E-1,1.983803213E-1
4.631789602E0,6.892633438E-1,7.919740677E-1,1.292444766E-1
4.651667727E0,6.602244377E-1,6.363973618E-1,1.085230410E-1
4.671534341E0,3.717784882E-1,6.613969803E-1,1.816982627E-1
4.691444654E0,6.866884232E-2,7.448902130E-1,1.497523189E-1
4.711313404E0,2.443695068E-2,6.224231720E-1,8.655458689E-3
4.731209289E0,2.172384262E-1,4.766521454E-1,-8.386951685E-2
4.751122310E0,3.435025215E-1,3.107471466E-1,-1.279762685E-1
4.771003143E0,2.741599083E-1,1.287269592E-1,-1.153185666E-1
4.790891216E0,1.223888397E-1,-1.619892120E-1,-7.243597507E-2
4.810802206E0,8.852958679E-3,-3.728485107E-1,-7.665771246E-2
4.830691477E0,-8.194923401E-3,-4.594907761E-1,-1.496058255E-1
4.850572362E0,1.193137169E-1,-5.598902702E-1,-2.445046604E-1
4.870439706E0,2.480578423E-1,-5.740385056E-1,-1.994129121E-1
4.890324133E0,2.025885582E-1,-3.921623230E-1,-7.236050069E-2
4.910252727E0,1.912546158E-2,-9.743213654E-2,9.472601116E-2
4.930127883E0,-2.608656883E-1,5.189323425E-2,3.875274956E-1
4.950018612E0,-2.927966118E-1,6.585311890E-2,5.858857036E-1
4.969915747E0,-3.929963112E-1,3.162765503E-1,6.989738345E-1
4.989799445E0,-6.712412834E-1,5.339860916E-1,8.803462982E-1
5.009698560E0,-8.648552895E-1,5.525999069E-1,9.248199463E-1
