"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.333371685E0,5.870765448E-1,3.023264408E-1,2.113821805E-1
4.353295435E0,6.558506489E-1,1.834198087E-1,1.655105799E-1
4.373158716E0,7.240255475E-1,1.055912226E-1,1.031944528E-1
4.393091945E0,7.624405622E-1,5.179695413E-2,1.524614729E-2
4.412983768E0,7.672340870E-1,-2.869471535E-2,-7.802832127E-2
4.432864185E0,7.405366898E-1,-1.310236603E-1,-1.659766138E-1
4.452740174E0,6.760900617E-1,-2.605826259E-1,-2.565880120E-1
4.472621320E0,5.732285380E-1,-3.906076252E-1,-3.285578191E-1
4.492542414E0,4.426043332E-1,-4.583165050E-1,-3.791563809E-1
4.512436997E0,3.147097826E-1,-4.657731354E-1,-3.770259023E-1
4.532322414E0,1.921414137E-1,-4.439358711E-1,-3.290904164E-1
4.552226581E0,7.856093347E-2,-4.023251832E-1,-2.438052148E-1
4.572115799E0,-2.909417637E-2,-3.543896973E-1,-1.414762586E-1
4.592009706E0,-1.271621883E-1,-3.170399666E-1,-4.500609636E-2
4.611866685E0,-2.065886259E-1,-2.765611112E-1,3.601819277E-2
4.631789602E0,-2.571871877E-1,-2.264285982E-1,9.733566642E-2
4.651667727E0,-2.769605815E-1,-1.571218669E-1,1.308905035E-1
4.671534341E0,-2.774932086E-1,-1.107842326E-1,1.399449855E-1
4.691444654E0,-2.667742968E-1,-1.459369212E-1,1.516625583E-1
4.711313404E0,-2.630459666E-1,-2.227002829E-1,1.697715074E-1
4.731209289E0,-2.673069239E-1,-2.589847744E-1,1.938058287E-1
4.751122310E0,-2.780258060E-1,-1.992651522E-1,2.252302021E-1
4.771003143E0,-2.870802879E-1,-9.853405505E-2,2.460022569E-1
4.790891216E0,-2.966673970E-1,-5.372769013E-2,2.684387267E-1
4.810802206E0,-3.094501793E-1,-5.852124095E-2,2.865476906E-1
4.830691477E0,-3.131785095E-1,-6.651048362E-2,2.982652485E-1
4.850572362E0,-2.897433937E-1,-3.721657768E-2,3.179720640E-1
4.870439706E0,-2.380129993E-1,4.487293959E-2,3.350157738E-1
4.890324133E0,-1.900775135E-1,1.184405982E-1,3.328853250E-1
4.910252727E0,-1.543256342E-1,1.285603046E-1,3.195699155E-1
4.930127883E0,-1.303578913E-1,9.440627694E-2,3.062545061E-1
