"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.694246542E0,8.292015642E-2,-1.092175022E-3,-5.677972361E-2
4.714248542E0,1.012892649E-1,-3.325988725E-2,-7.148770988E-2
4.734249542E0,1.028195322E-1,-6.062807143E-2,-9.370394796E-2
4.754251542E0,9.998294711E-2,-5.387451127E-2,-9.952209145E-2
4.774252542E0,8.141329139E-2,-1.104539260E-2,-7.715225220E-2
4.794254542E0,7.048686594E-2,3.514497727E-2,-5.171139911E-2
4.814255542E0,4.948303849E-2,5.646432936E-2,-2.615662478E-2
4.834257542E0,4.235686362E-2,4.990512505E-2,-1.918929070E-2
4.854258542E0,2.358803898E-2,2.409938537E-2,-1.942406408E-2
4.874260542E0,7.099621929E-3,2.530691586E-2,-1.715040393E-2
4.894261542E0,-1.465394534E-2,3.803999349E-2,1.076419605E-3
4.914263542E0,-2.682164125E-2,5.349732935E-2,2.848425321E-2
4.934264542E0,-4.698229954E-2,4.881472141E-2,4.589712247E-2
4.954266542E0,-7.561787218E-2,3.709417209E-2,5.308644101E-2
4.974267542E0,-1.063880995E-1,2.270242572E-2,4.475489259E-2
4.994269542E0,-1.335446239E-1,1.489936374E-2,4.407019541E-2
5.014270542E0,-1.544845104E-1,2.361383662E-2,6.046266109E-2
5.034272542E0,-1.750193089E-1,4.490940645E-2,8.031762391E-2
5.054273542E0,-1.951931417E-1,5.518550426E-2,9.482273459E-2
5.074275542E0,-2.218017876E-1,5.480542034E-2,9.601817280E-2
5.094276542E0,-2.490517497E-1,4.375218228E-2,7.913047075E-2
5.114278542E0,-2.671349049E-1,5.961170793E-2,6.698163599E-2
5.134279542E0,-2.648303211E-1,8.213331550E-2,7.029567659E-2
5.154281542E0,-2.603790760E-1,1.113507226E-1,8.551886678E-2
5.174282542E0,-2.369871736E-1,1.244165599E-1,1.069924384E-1
5.194283542E0,-2.173782736E-1,7.476927340E-2,1.143058315E-1
5.214285542E0,-2.207978219E-1,6.681674160E-3,1.021457538E-1
5.234286542E0,-2.282078415E-1,-2.876172215E-2,8.704894036E-2
5.254288542E0,-2.262756675E-1,-6.414607167E-3,9.888301790E-2
5.274289542E0,-2.168070972E-1,5.170099810E-2,1.301945150E-1
5.294291542E0,-1.949422807E-1,8.349648118E-2,1.452171504E-1
5.314292542E0,-1.791912466E-1,5.607321858E-2,1.228960976E-1
5.334294542E0,-1.624342054E-1,7.511116564E-3,8.454456925E-2
5.354296542E0,-1.567858905E-1,3.744181246E-3,6.084879115E-2
5.374297542E0,-1.568716168E-1,5.428895354E-2,5.803513154E-2
5.394298542E0,-1.593366861E-1,1.047615036E-1,5.654488504E-2
