"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.546810542E0,-7.610024872E0,-1.668131104E0,5.934409332E0
5.566812542E0,-7.598498840E0,-1.541195068E0,5.955665131E0
5.586813542E0,-7.578290863E0,-1.409918060E0,5.995182953E0
5.606815542E0,-7.508535919E0,-1.359472961E0,6.154451752E0
5.626816542E0,-7.412435760E0,-1.349144440E0,6.168073425E0
5.646819292E0,-7.437733154E0,-1.310225372E0,6.095175018E0
5.666820292E0,-7.315886536E0,-1.028511200E0,6.155649261E0
5.686822292E0,-6.924749908E0,-9.232800293E-1,6.555767212E0
5.706823292E0,-6.826404419E0,-8.416996765E-1,6.766528931E0
5.726825292E0,-6.880442047E0,-1.197060699E0,6.910230103E0
5.746826292E0,-6.728507996E0,-1.384920044E0,6.791676636E0
5.766828292E0,-6.534960480E0,-1.141675873E0,6.776707764E0
5.786829292E0,-6.645580444E0,-3.622467041E-1,6.981931000E0
5.806831292E0,-6.743476868E0,7.523355103E-1,7.475155334E0
5.826833292E0,-6.701264648E0,1.839824066E0,7.911497955E0
5.846834292E0,-6.497089233E0,3.686982880E0,8.878337402E0
5.866836292E0,-6.592440948E0,6.722819824E0,1.014754807E1
5.886837292E0,-7.832462311E0,1.006477020E1,1.186178329E1
5.906839292E0,-9.381291504E0,1.175176208E1,1.533845352E1
5.926840292E0,-9.546248474E0,1.179187866E1,1.820514221E1
5.946842292E0,-1.122081619E1,1.199710190E1,1.891915741E1
5.966843292E0,-1.104403381E1,9.921967163E0,2.129801056E1
5.986845292E0,-1.119551880E1,7.044201508E0,2.144246017E1
6.006846292E0,-1.070199509E1,6.938221893E0,1.939112595E1
6.036849292E0,-1.191612030E1,2.797831879E0,1.631951340E1
6.056850292E0,-1.435694458E1,-8.347690887E0,1.385758301E1
6.076852292E0,-1.410980850E1,-2.850522308E1,1.904339905E0
6.096853292E0,-2.643263306E1,-5.222953812E1,-3.872581924E1
6.116855292E0,-1.264570312E0,-6.677239609E1,-3.455040207E1
6.136856292E0,1.330642914E1,-2.533137314E1,-4.291575623E-1
6.156858292E0,2.184407501E1,-1.251906647E1,6.140979767E0
6.176860292E0,-3.917054443E0,-4.329297180E0,-6.819967804E0
6.196861292E0,-2.716071899E1,2.042352905E0,-1.007779312E1
6.216863292E0,-8.559350739E0,-5.920188904E-1,-4.077969818E0
6.236864292E0,-7.972720642E0,-7.915090485E0,6.652765503E0
6.256866292E0,-5.563630371E0,-3.154240723E0,6.381529541E0
6.276867292E0,-8.964258728E0,-1.645228729E0,5.328768768E0
6.296869292E0,-1.379127090E1,4.472998352E0,5.163063354E0
6.316871292E0,-1.233659592E1,5.639223175E0,8.782985687E0
6.336872292E0,-7.474556580E0,-4.451742554E-1,1.030531998E1
6.356874292E0,-7.441175995E0,-4.469705200E-1,9.919123077E0
6.376875292E0,-8.631949768E0,5.113217010E0,9.303603058E0
6.396877292E0,-8.628207550E0,6.170019379E0,8.983867950E0
6.416878292E0,-6.819518738E0,3.703897705E0,9.651928711E0
6.436880292E0,-5.857319641E0,1.962718506E0,1.037432648E1
6.456881292E0,-6.212830353E0,2.395468597E0,9.770931244E0
6.476883292E0,-6.284231873E0,2.798580322E0,8.833580475E0
6.496885292E0,-5.951623535E0,2.358046417E0,8.352780304E0
6.516886292E0,-5.724246368E0,1.712438965E0,8.651259613E0
6.536888292E0,-5.647456055E0,1.290017395E0,8.832832031E0
6.556889292E0,-5.529800720E0,1.700613556E0,8.465645599E0
6.576891292E0,-5.581293640E0,2.531086578E0,8.218210144E0
6.596893292E0,-5.537584534E0,2.375410309E0,8.139623566E0
6.616894292E0,-5.367388458E0,2.172432404E0,8.070018311E0
6.636896292E0,-5.458548889E0,2.099234619E0,8.082143097E0
6.656897333E0,-5.640420685E0,2.128573608E0,8.171207886E0
6.676899333E0,-5.685177612E0,2.025138702E0,8.399932251E0
6.696900333E0,-5.815556488E0,1.937421112E0,8.286318512E0
6.716902333E0,-5.908213806E0,1.964065704E0,8.092621307E0
6.736904333E0,-6.182742920E0,1.701661377E0,8.081394653E0
6.756905333E0,-6.547833710E0,1.741478577E0,7.978708191E0
6.776907333E0,-6.729406128E0,1.564995575E0,7.981402588E0
6.796908333E0,-6.722370758E0,1.439706116E0,7.986342316E0
6.816910333E0,-6.615193634E0,1.345851288E0,7.890990601E0
6.836912333E0,-6.477330322E0,1.238674164E0,7.609725494E0
6.856913333E0,-6.417005768E0,1.238823853E0,7.406148834E0
6.876915333E0,-6.306086426E0,1.205892334E0,7.553741913E0
6.896916333E0,-6.183191986E0,9.636959839E-1,7.608378296E0
6.916918333E0,-6.160139923E0,8.238867188E-1,7.561076660E0
6.936920333E0,-6.058052216E0,7.259902954E-1,7.406747589E0
6.956921333E0,-6.049519958E0,6.255491638E-1,7.276518402E0
6.976923333E0,-6.079607391E0,5.264552307E-1,7.180867310E0
6.996924333E0,-5.999523926E0,3.375480652E-1,7.326215057E0
7.016926333E0,-5.886508942E0,2.267784119E-1,7.335196381E0
7.036928333E0,-5.851481781E0,3.385958862E-1,7.232958984E0
7.056929333E0,-5.790708160E0,3.944297791E-1,7.222929840E0
7.076931333E0,-5.853278046E0,2.978805542E-1,7.332202606E0
7.096933333E0,-5.900280304E0,2.216889954E-1,7.555388489E0
7.116934333E0,-5.990841980E0,-8.981323242E-4,7.845485229E0
7.136936333E0,-5.958658905E0,-1.401086426E-1,7.965834961E0
7.156937333E0,-6.076314240E0,-6.481521606E-2,7.952213287E0
7.176939333E0,-6.107000427E0,-2.529739380E-2,7.949369202E0
7.196941333E0,-6.133195953E0,-2.844085693E-2,7.984246674E0
7.216942333E0,-6.118975525E0,1.287322998E-2,7.946375427E0
7.236944333E0,-6.207740936E0,5.987548828E-3,7.968080292E0
7.256946333E0,-6.077661438E0,-4.505630493E-2,7.881111145E0
7.276947333E0,-6.086493073E0,1.032852173E-1,7.796537018E0
7.296949333E0,-5.998775482E0,1.372645569E-1,7.686515808E0
7.316951333E0,-5.960455170E0,2.594105530E-1,7.625891876E0
7.336952333E0,-5.889203339E0,8.951385498E-2,7.778424683E0
7.356954333E0,-5.876629486E0,-5.418731689E-2,7.773185577E0
7.376955333E0,-5.939798126E0,-6.571334839E-2,7.789950714E0
7.396957333E0,-6.075116730E0,-2.647993469E-1,7.847281494E0
7.416959333E0,-6.236331482E0,-3.216810608E-1,7.895630951E0
7.436960333E0,-6.245761871E0,-3.468287659E-1,7.824528809E0
7.456962333E0,-6.224057007E0,-3.243754578E-1,7.814200287E0
7.476964333E0,-6.162235565E0,-2.875520325E-1,7.722890167E0
7.496965333E0,-6.138884125E0,-2.427951050E-1,7.705526276E0
7.516967333E0,-6.163582764E0,-3.239263916E-1,7.746990051E0
7.536969333E0,-6.107898560E0,-3.709286499E-1,7.774083710E0
7.556970333E0,-6.069428558E0,-2.883004761E-1,7.712711334E0
7.576972333E0,-6.018085327E0,-1.712438965E-1,7.605534210E0
7.596974333E0,-5.988297272E0,-1.532812500E-1,7.557035065E0
7.616975333E0,-6.008205872E0,-2.609074402E-1,7.624394989E0
7.636977333E0,-6.013145599E0,-3.345542908E-1,7.637268219E0
7.656978167E0,-6.024971008E0,-2.962339783E-1,7.674391022E0
7.676979167E0,-6.055806885E0,-2.088157654E-1,7.642657013E0
7.696981167E0,-6.022575989E0,-1.523831177E-1,7.616162109E0
7.716983167E0,-6.018534393E0,-2.743794250E-1,7.744295654E0
7.736984167E0,-6.045628052E0,-3.155438232E-1,7.766000519E0
7.756986167E0,-6.090384979E0,-3.210823059E-1,7.804620209E0
7.776988167E0,-6.088139648E0,-3.444337463E-1,7.824229431E0
7.796989167E0,-6.131848755E0,-1.646575928E-1,7.718249817E0
7.816991167E0,-6.101312256E0,-1.377136230E-1,7.636669464E0
7.836993167E0,-6.046825562E0,-1.701960754E-1,7.756420441E0
7.856994167E0,-5.979016571E0,-1.866618347E-1,7.825277252E0
7.876996167E0,-5.988446960E0,-1.170565796E-1,7.783514099E0
7.896998167E0,-6.086642761E0,-1.971400452E-1,7.695347443E0
7.917000167E0,-6.042933655E0,-1.939965820E-1,7.718399506E0
7.937001167E0,-6.093378754E0,-2.049238586E-1,7.713908844E0
7.957003167E0,-6.113437042E0,-1.287322998E-1,7.590864716E0
7.977005167E0,-6.139482880E0,-1.552272034E-1,7.563621368E0
7.997006167E0,-6.163133698E0,-3.930825806E-1,7.789351959E0
8.017008167E0,-6.166726227E0,-3.836521912E-1,7.794890442E0
8.037010167E0,-6.215225372E0,-3.128494263E-1,7.671996002E0
8.057012167E0,-6.210734711E0,-3.239263916E-1,7.692203979E0
8.077013167E0,-6.193221130E0,-3.152444458E-1,7.650590515E0
8.097015167E0,-6.255192261E0,-3.109034729E-1,7.577243042E0
8.117017167E0,-6.293961639E0,-3.752696228E-1,7.582482147E0
8.137018167E0,-6.271208954E0,-4.523593140E-1,7.588170319E0
8.157020167E0,-6.284531250E0,-4.278103638E-1,7.565417633E0
