"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.000074392E1,-2.471510468E0,-5.670702713E1,-2.951502319E1
7.002074692E1,-2.689442276E1,-1.903880360E2,-2.360785721E1
7.004074892E1,1.022523651E0,1.344384338E1,1.851948853E1
7.006075092E1,8.155041504E0,-1.273641449E1,6.067482605E0
7.008075392E1,3.473526764E0,-1.136137390E0,-9.259295197E0
7.010075592E1,-8.369395752E0,1.067624863E1,-1.430185913E1
7.012075892E1,4.188739471E0,-6.282435608E-1,-6.939419403E0
7.014076092E1,4.821473694E0,2.376907196E0,-7.551945648E0
7.016076292E1,3.481609955E0,9.121282196E0,-9.274413757E0
7.018076592E1,2.458038483E0,9.742490387E0,-1.195713501E1
7.020076792E1,5.292244720E0,6.937024384E0,-1.105615860E1
7.022077092E1,5.083279266E0,7.151228943E0,-9.509724426E0
7.024077292E1,4.587210846E0,8.427774353E0,-7.045997772E0
7.026077492E1,4.619244232E0,8.362809448E0,-5.883365479E0
7.028077792E1,4.597988434E0,8.477770386E0,-5.279221802E0
7.030077992E1,4.565955048E0,8.489895172E0,-4.403243408E0
7.032078292E1,4.719385986E0,8.237969055E0,-3.687132568E0
7.034078492E1,4.609813843E0,8.478668518E0,-2.992427216E0
7.036078692E1,4.476291504E0,9.314979401E0,-2.208507385E0
7.038078992E1,4.382286987E0,9.946067047E0,-1.319206696E0
7.040079192E1,4.189787292E0,1.014320709E1,-5.746549988E-1
7.042079492E1,3.748355255E0,1.009770172E1,-1.606159973E-1
7.044079692E1,3.404071198E0,1.001851639E1,2.420466614E-1
7.046079892E1,3.140169983E0,9.973909149E0,8.541238403E-1
7.048080192E1,2.763702850E0,1.009695328E1,1.337917786E0
7.050080392E1,2.372865601E0,9.969119110E0,1.797162781E0
7.052080692E1,2.213596802E0,9.543105011E0,2.303260345E0
7.054080892E1,2.138602753E0,9.077573090E0,2.553240509E0
7.056081192E1,2.210902405E0,8.917256470E0,2.937641144E0
7.058081392E1,2.267335052E0,8.997639313E0,3.458108826E0
7.060081592E1,2.228116608E0,9.242080994E0,3.885619812E0
7.062081892E1,2.166444855E0,9.405990143E0,4.029770050E0
7.064082092E1,2.048789520E0,9.370813293E0,3.920796661E0
7.066082392E1,1.887275391E0,9.436227264E0,3.880380707E0
7.068082592E1,1.839225311E0,9.477840729E0,3.911366272E0
7.070082792E1,1.819017334E0,9.491761780E0,4.015848999E0
7.072083092E1,1.794917450E0,9.416019287E0,4.013753357E0
7.074083292E1,1.757644958E0,9.276808777E0,3.830234985E0
7.076083592E1,1.756597137E0,9.110654297E0,3.659440155E0
7.078083792E1,1.727707214E0,9.090596008E0,3.472928009E0
7.080083942E1,1.684896240E0,9.164691925E0,3.315455475E0
7.082084242E1,1.669627991E0,9.289083252E0,3.197949829E0
7.084084442E1,1.815424805E0,9.397607574E0,3.221301270E0
7.086084742E1,2.012115784E0,9.524244232E0,3.286715240E0
7.088084942E1,2.221829681E0,9.598489838E0,3.281925201E0
7.090085142E1,2.399809570E0,9.695338440E0,3.226240997E0
7.092085442E1,2.521506500E0,9.737550659E0,3.183280334E0
7.094085642E1,2.734214172E0,9.674082642E0,3.130739594E0
7.096085942E1,2.891237640E0,9.540560303E0,3.036286011E0
7.098086142E1,3.056044922E0,9.410331116E0,2.951861572E0
