"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.645397208E0,4.199378480E0,-3.630088887E0,6.272701163E0
4.665249208E0,5.195908919E0,-3.972620534E0,3.301166926E0
4.685100208E0,6.300165535E0,-4.211891522E0,4.303386998E-1
4.704952208E0,7.458224137E0,-4.852070127E0,-2.545724790E0
4.724803208E0,8.557443962E0,-4.815458955E0,-5.993477905E0
4.744655208E0,1.032968649E1,-4.867167345E0,-9.238874381E0
4.764507208E0,1.157617605E1,-4.530496947E0,-1.077484905E1
4.784358208E0,1.184120811E1,-4.547976614E0,-1.090704057E1
4.804210208E0,1.183254722E1,-4.044855866E0,-9.853068252E0
4.824061208E0,1.123077751E1,-2.917674949E0,-1.057169924E1
4.843913208E0,1.007858834E1,1.260724014E0,-1.404232345E1
4.863765208E0,3.654799805E0,5.980616954E0,-2.031201329E1
4.883616208E0,-7.721253532E0,9.447411819E0,-2.949752365E1
4.903467583E0,-1.984223162E1,1.478683538E1,-3.982338840E1
4.923318583E0,-2.562025600E1,2.114254947E1,-4.877629417E1
4.943170583E0,-2.661877566E1,2.220833550E1,-5.956304114E1
4.963021583E0,-2.514064866E1,1.086270464E1,-6.862426074E1
4.982873583E0,-2.472969933E1,-2.916054393E0,-7.022036350E1
5.002725583E0,-2.098886827E1,-2.052599332E1,-6.991982597E1
5.022576583E0,-1.995873154E1,-4.031473695E1,-7.045644133E1
5.042428583E0,-2.064156003E1,-5.477232848E1,-6.947687834E1
5.062279583E0,-2.018321317E1,-6.528223552E1,-5.594098107E1
5.082131583E0,-1.550884372E1,-6.227729058E1,-3.206535413E1
5.101983583E0,7.788961950E-1,-6.612659685E1,-1.619111907E1
5.121834583E0,3.531433202E0,-6.947323435E1,-3.040813510E0
5.141686583E0,4.978305958E0,-6.472225001E1,6.310830857E0
5.161537583E0,2.240895113E0,-5.775260752E1,1.080033590E1
5.181389583E0,2.383433273E0,-4.644614131E1,8.197033283E0
5.201241583E0,5.408779728E0,-3.563408292E1,4.114092162E0
5.221092583E0,7.052683479E-1,-2.766014606E1,-1.519103118E0
5.240944583E0,-6.014968761E0,-1.911958944E1,-7.786916009E0
5.260795583E0,-1.068668006E1,-1.227217363E1,-1.567620624E1
5.280647583E0,-1.269987875E1,-7.622355480E0,-2.357389190E1
5.300498583E0,-1.460975012E1,-1.705064456E0,-2.556202007E1
5.320350583E0,-1.494534404E1,9.104594827E0,-2.360259705E1
5.340202583E0,-1.799574640E1,1.714294754E1,-2.020766856E1
5.360053583E0,-1.976667156E1,1.932751292E1,-1.555786912E1
5.379905583E0,-2.109630267E1,1.892777971E1,-1.081203735E1
5.399756583E0,-1.812750990E1,1.777611329E1,-6.985437575E0
5.419608583E0,-1.328263799E1,1.380164036E1,-5.252738593E0
5.439460583E0,-8.478305406E0,8.755448810E0,-5.044056144E0
5.459311583E0,-3.590742388E0,4.458139408E0,-5.439006325E0
5.479163583E0,1.316687130E0,7.032107127E-1,-5.964013200E0
5.499014583E0,4.997731578E0,-2.076705297E0,-6.425799395E0
5.518866583E0,7.883828346E0,-3.789215598E0,-6.534641222E0
5.538717583E0,9.504219273E0,-4.384869702E0,-6.359945129E0
5.558569583E0,1.042428860E1,-5.376797213E0,-6.422505074E0
5.578421583E0,1.034179725E1,-6.632877953E0,-6.762709529E0
5.598272583E0,9.376761081E0,-7.493524947E0,-6.491147878E0
5.618124583E0,7.685833438E0,-6.179963154E0,-5.670000579E0
5.637975583E0,6.675036378E0,-2.252400094E0,-3.891097484E0
5.657827583E0,5.146763656E0,3.622450669E0,-8.420481706E-1
5.677679583E0,1.717638309E0,7.193095592E0,1.877483059E0
5.697530583E0,-5.480308717E-1,1.188925585E1,3.913298777E0
5.717382583E0,-4.305235888E0,1.330319563E1,6.076806575E0
5.737233583E0,-7.010568908E0,1.309169482E1,5.919083195E0
5.757085583E0,-8.235754130E0,1.105343380E1,4.438015630E0
5.776937583E0,-7.547959601E0,8.677444029E0,2.277492836E0
5.796788583E0,-5.760162306E0,6.132080889E0,-1.476918966E-1
5.816640583E0,-3.284041309E0,3.311311261E0,-2.514070011E0
5.836491583E0,-1.371741005E0,8.421370482E-1,-4.620737026E0
5.856343583E0,2.276832685E-1,-1.510038180E0,-5.977250127E0
5.876194583E0,1.362902646E0,-3.503559233E0,-6.993668700E0
5.896046583E0,2.685150771E0,-5.183473645E0,-7.330463060E0
5.915898458E0,2.748285789E0,-6.802097543E0,-7.383142380E0
5.935749458E0,1.858188124E0,-8.129426606E0,-7.254981937E0
5.955601458E0,6.993550587E-1,-9.497621275E0,-6.808323074E0
5.975452458E0,-3.470208469E-1,-1.002991846E1,-5.592922583E0
5.995304458E0,-8.059229028E-1,-1.017161053E1,-4.045552855E0
6.015156458E0,-4.709923437E-1,-9.783399847E0,-2.041462959E0
6.035007458E0,-2.820594504E-1,-8.972381680E0,4.231963259E-1
6.054859458E0,1.667432946E-1,-7.535074092E0,3.262528233E0
6.074710458E0,-4.264210653E-1,-4.741988983E0,6.761610253E0
6.094562458E0,-2.032010350E0,-1.901305200E0,1.052118398E1
6.114414458E0,-3.939924073E0,-1.537548745E-1,1.374963054E1
6.134265458E0,-6.449339116E0,3.563731760E-1,1.526127495E1
6.154117458E0,-8.437856122E0,4.858033410E-1,1.484866735E1
6.173968458E0,-9.123312934E0,1.706857798E-1,1.216344583E1
6.193820458E0,-7.678454837E0,-2.365023315E-2,8.303861913E0
6.213671458E0,-5.099911087E0,-3.473532611E-1,4.116010049E0
6.233523458E0,-2.595073829E0,-1.215047027E0,5.040235573E-1
6.253375458E0,-3.149760586E-1,-2.499315732E0,-2.069754127E0
6.273226458E0,1.356178640E0,-3.422130908E0,-3.971122477E0
6.293078458E0,2.607321991E0,-4.184368678E0,-5.183304076E0
