"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.967556268E0,2.001572847E0,1.095791936E0,3.317202330E0
6.987465487E0,2.817008734E0,5.755587220E-1,3.300158501E0
7.007360122E0,3.136844873E0,-3.444031477E-1,3.313473940E0
7.027239862E0,3.077657938E0,-1.238732815E0,3.293766975E0
7.047144393E0,3.006220818E0,-1.973211050E0,3.156218767E0
7.067040226E0,3.008351326E0,-2.815344334E0,2.936647654E0
7.086886893E0,2.854891062E0,-3.699620962E0,2.638182640E0
7.106802570E0,2.621937990E0,-4.254474163E0,2.188854218E0
7.126675799E0,2.541446209E0,-4.402607918E0,1.627609491E0
7.146591893E0,2.569208860E0,-4.486827850E0,1.255576849E0
7.166484757E0,2.588383198E0,-4.711259365E0,1.114300370E0
7.186378039E0,2.405562401E0,-4.778368950E0,8.526524305E-1
7.206277153E0,1.975940704E0,-4.472980022E0,4.816850722E-1
7.226142570E0,1.584733844E0,-3.887234926E0,1.879470497E-1
7.246027049E0,1.501579046E0,-3.347827673E0,9.413997084E-2
7.265938768E0,1.468024254E0,-2.972066641E0,1.330875456E-1
7.285828820E0,1.303845167E0,-2.627197504E0,2.050573528E-1
7.305729080E0,1.003782392E0,-2.177868843E0,1.666423976E-1
7.325602466E0,7.788184881E-1,-1.740857124E0,1.064567268E-1
7.345530903E0,7.207632661E-1,-1.473816514E0,2.205032408E-1
7.365373507E0,7.117088437E-1,-1.251515627E0,3.313540518E-1
7.385294810E0,6.908701658E-1,-1.022889972E0,3.009949028E-1
7.405168664E0,6.642393470E-1,-8.517869711E-1,2.087856680E-1
7.425071580E0,6.855440140E-1,-7.313490510E-1,1.160438210E-1
7.444955591E0,7.090457082E-1,-6.583139896E-1,7.975932211E-2
7.464832466E0,6.834135652E-1,-5.756918788E-1,7.390054315E-2
7.484736841E0,5.938674212E-1,-4.499278069E-1,4.513924941E-2
7.504657622E0,4.728968740E-1,-3.278254569E-1,1.151783206E-2
7.524552830E0,4.105141759E-1,-2.302900702E-1,2.276935615E-2
7.544393560E0,3.689700961E-1,-1.135804728E-1,4.141093418E-2
7.564282987E0,3.161744773E-1,-5.599131063E-2,6.378082931E-2
7.584209653E0,2.538583577E-1,-5.865439400E-2,6.804175675E-2
7.604063612E0,1.850842386E-1,-4.800206423E-2,5.419373140E-2
7.623985747E0,1.274950802E-1,-5.392742343E-3,4.087831825E-2
7.643877153E0,9.873378277E-2,4.101147130E-2,6.644391268E-2
7.663766685E0,4.806863889E-2,8.575125784E-2,7.390054315E-2
7.683636685E0,-4.127778113E-3,1.107842326E-1,4.354140162E-2
7.703557518E0,-2.383458801E-2,1.235670298E-1,-1.997311920E-4
7.723448560E0,-1.850842312E-2,1.449382752E-1,-4.813521728E-2
7.743321685E0,-8.388710208E-3,1.321554780E-1,-8.441971987E-2
7.763202778E0,-1.051917579E-2,8.095771074E-2,-9.560466558E-2
7.783092987E0,-2.010627277E-2,2.816209756E-2,-9.240896255E-2
7.803005330E0,-2.543243766E-2,-4.374112934E-2,-8.282186836E-2
7.822868507E0,-2.543243766E-2,-1.290263534E-1,-7.316819578E-2
