"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.564903339E0,1.829862595E-1,4.738302231E-1,-7.892158031E-1
7.584783131E0,1.848199368E-1,3.102388382E-1,-6.803255081E-1
7.604688860E0,2.159790993E-1,4.057044983E-1,-5.551447868E-1
7.624556724E0,3.842360973E-1,3.865170479E-1,-4.384298325E-1
7.644460631E0,4.209146500E-1,3.281331062E-1,-2.245535851E-1
7.664344849E0,3.711316586E-1,2.987565994E-1,-2.039103508E-1
7.684240527E0,1.607999802E-1,4.217658043E-1,-2.022728920E-1
7.704151204E0,2.618622780E-2,4.269714355E-1,-1.152706146E-1
7.724026464E0,7.932615280E-2,3.068027496E-1,-1.159830093E-1
7.743926464E0,3.552150726E-2,1.669130325E-1,-1.501665115E-1
7.763817922E0,-6.895399094E-2,1.039714813E-1,-1.949820518E-1
7.783702037E0,-2.154283524E-1,1.661777496E-1,-3.289752007E-1
7.803586464E0,-3.383636475E-1,2.006459236E-1,-2.551522255E-1
7.823463912E0,-3.435094357E-1,1.280751228E-1,-3.946447372E-2
7.843380318E0,-3.055036068E-1,-5.002880096E-2,5.618429184E-2
