"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.038560579E0,-8.721595630E-3,-4.117325306E0,-2.253766775E0
5.058477610E0,8.135717362E-2,-3.043903351E0,-1.867353439E0
5.078380370E0,-1.142462417E-1,-2.075406790E0,-1.537930131E0
5.098249745E0,-3.706345260E-1,-1.117096543E0,-1.422818422E0
5.118164485E0,-3.738302290E-1,-1.470021605E-1,-1.581671357E0
5.138038183E0,-1.675078869E-1,5.282890201E-1,-1.761762261E0
5.157917402E0,8.854749613E-3,6.604444981E-1,-1.655172348E0
5.177823339E0,1.187069044E-1,4.057206213E-1,-1.358837843E0
5.197725735E0,2.636451721E-1,1.557237506E-1,-1.229878068E0
5.217618027E0,4.533897936E-1,6.298190355E-2,-1.337533236E0
5.237513027E0,5.733616948E-1,-8.308817446E-2,-1.396720171E0
5.257407193E0,5.978620052E-1,-3.730312884E-1,-1.245324016E0
5.277284589E0,6.079817414E-1,-6.075156927E-1,-1.035339952E0
5.297192766E0,6.170362234E-1,-6.390066743E-1,-9.388697743E-1
5.317062818E0,5.983946323E-1,-5.814175010E-1,-8.983243108E-1
5.336976152E0,5.152398944E-1,-5.579823852E-1,-7.768211961E-1
5.356871516E0,4.256937504E-1,-5.382089615E-1,-5.758916140E-1
5.376799954E0,3.654415011E-1,-4.289560318E-1,-3.989297748E-1
5.396652610E0,3.105820119E-1,-2.221676558E-1,-2.976660430E-1
5.416542141E0,2.119813710E-1,3.262276202E-2,-2.384790480E-1
5.436435787E0,9.999874979E-2,2.900096774E-1,-1.974675655E-1
5.456312506E0,1.311568171E-2,4.952667654E-1,-1.627809256E-1
5.476208287E0,-5.932016298E-2,5.789541602E-1,-1.233673021E-1
5.496089016E0,-1.392792165E-1,5.272237659E-1,-7.270215452E-2
5.515972349E0,-2.165751904E-1,4.014596939E-1,-9.853405878E-3
5.535880943E0,-2.853493094E-1,2.996633649E-1,4.027912393E-2
5.555817766E0,-3.391435742E-1,2.569874525E-1,6.264901906E-2
5.575708808E0,-3.626452684E-1,2.708354890E-1,6.051855162E-2
5.595547974E0,-3.263607621E-1,3.209680319E-1,5.465976894E-2
5.615433027E0,-2.864145339E-1,3.444031477E-1,8.395367861E-2
5.635337974E0,-2.693707943E-1,3.262941837E-1,1.175750941E-1
5.655240318E0,-2.469343245E-1,3.113809228E-1,1.175750941E-1
5.675137297E0,-1.883465201E-1,3.289572597E-1,9.893351793E-2
5.695036464E0,-1.131810099E-1,3.545228541E-1,1.037270650E-1
5.714904954E0,-7.689651102E-2,3.529250026E-1,1.165098622E-1
5.734826829E0,-8.388710022E-2,2.959350348E-1,1.085206121E-1
5.754762506E0,-1.030612960E-1,1.717022508E-1,1.005313694E-1
5.774578808E0,-8.228924870E-2,4.327509180E-2,1.021292135E-1
5.794491881E0,-5.825493112E-2,-3.934704512E-2,9.733566642E-2
5.814392714E0,-7.583127916E-2,-7.609758526E-2,6.371425092E-2
5.834282714E0,-1.142462417E-1,-8.681648970E-2,2.995967865E-3
5.854164224E0,-1.595186442E-1,-7.290188223E-2,-8.228924870E-2
5.874047506E0,-1.942052990E-1,-8.149032295E-2,-1.670418531E-1
5.893932349E0,-2.213687450E-1,-1.315562725E-1,-2.331528813E-1
5.913828860E0,-2.543909550E-1,-2.051239312E-1,-2.971334457E-1
5.933724068E0,-2.890776098E-1,-2.723001838E-1,-3.711671233E-1
5.953602766E0,-3.093170524E-1,-3.197030723E-1,-4.703669548E-1
5.973497349E0,-3.061213493E-1,-3.895424008E-1,-5.849460959E-1
5.993397714E0,-3.061213493E-1,-5.259587765E-1,-6.766226888E-1
6.013275579E0,-3.135779798E-1,-7.013227940E-1,-7.458628416E-1
6.033187297E0,-3.135779798E-1,-8.276860714E-1,-8.402691483E-1
6.053064849E0,-2.789579034E-1,-8.378057480E-1,-9.585765600E-1
6.072974120E0,-2.080533206E-1,-7.706295252E-1,-1.053981543E0
6.092860735E0,-1.328878254E-1,-6.741593480E-1,-1.102982163E0
6.112772714E0,-6.058512721E-3,-6.091135740E-1,-1.093395114E0
6.132618183E0,1.975341439E-1,-6.384740472E-1,-1.063568592E0
6.152519224E0,3.377454579E-1,-7.402703762E-1,-1.091797233E0
6.172438287E0,3.787569106E-1,-7.637054920E-1,-1.195191503E0
6.192331047E0,3.702350557E-1,-6.160375476E-1,-1.358837843E0
6.212210318E0,3.489303887E-1,-3.181052208E-1,-1.550712943E0
6.232079016E0,3.649088740E-1,7.629731297E-2,-1.684532881E0
6.251988756E0,3.958672285E-1,5.133757591E-1,-1.748979449E0
6.271861516E0,4.533897936E-1,9.547150731E-1,-1.783133507E0
6.291786881E0,5.333488584E-1,1.243592978E0,-1.856634617E0
6.311654641E0,6.282211542E-1,1.433870196E0,-2.011226416E0
6.331560006E0,7.955959439E-1,1.619353890E0,-2.190318823E0
6.351454172E0,1.003449559E0,1.815490007E0,-2.340117216E0
6.371380579E0,1.225217700E0,2.139520645E0,-2.516546488E0
6.391240943E0,1.486865520E0,2.796236753E0,-2.797967672E0
6.411144068E0,1.808832288E0,3.997087240E0,-3.272861958E0
6.431020683E0,2.298107147E0,6.012308121E0,-4.008405209E0
6.450928131E0,3.120533466E0,9.239098549E0,-5.159656048E0
6.470797193E0,4.170520306E0,1.373125267E1,-6.560370922E0
6.490700006E0,4.522846222E0,1.731030273E1,-6.140935421E0
6.510591620E0,2.006566048E0,1.581311798E1,-2.353432655E0
6.530494797E0,-2.161490917E0,9.627110481E0,1.115898132E0
6.550375370E0,-3.791430712E0,6.461104393E0,-8.236914277E-1
