"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.042572208E0,1.604537371E-1,1.679606849E-1,-2.569383502E-1
4.062572208E0,4.598308861E-2,1.009527630E-1,-1.223337648E-1
4.082572208E0,3.219039859E-1,-1.067502773E-1,7.841043100E-3
4.102571208E0,2.920067337E-1,-9.535931647E-2,1.541752893E-1
4.122571208E0,9.479710668E-2,-1.662965673E-1,-2.580960989E-3
4.142571208E0,1.112274903E-1,-2.375372887E-1,-2.966712769E-1
4.162570208E0,1.842155059E-1,-2.604232907E-1,-2.576553285E-1
4.182570208E0,3.531173001E-1,-1.086570543E-1,-1.052230211E-1
4.202570208E0,3.122410235E-1,-1.725028020E-1,6.832873486E-2
4.222569208E0,2.967279218E-1,-1.748259008E-1,7.081274170E-2
4.242569208E0,1.062865931E-1,-9.084000349E-2,-1.562229842E-1
4.262569208E0,2.143333443E-1,-6.457255661E-2,-2.123656465E-1
4.282568208E0,3.206607217E-1,-4.608073711E-2,1.723232925E-2
4.302568208E0,3.006319615E-1,-7.351294935E-2,1.736863150E-1
4.322568208E0,1.677874611E-1,4.160644770E-2,2.233905351E-1
4.342567208E0,-1.001755218E-1,-7.438126087E-2,-1.186809361E-2
4.362567208E0,-1.080156147E-1,2.017406344E-2,-7.225287437E-2
4.382567208E0,-2.712537959E-2,-1.410330874E-1,1.771712555E-1
4.402566208E0,4.584070891E-3,-1.716128558E-1,3.804479535E-1
4.422566208E0,-7.975806803E-2,-1.779769653E-1,3.415791722E-1
4.442566208E0,-1.117531550E-1,-4.128309667E-2,2.384061849E-1
4.462565208E0,-6.670503616E-2,4.308228493E-3,1.827599512E-1
4.482565208E0,5.590683684E-2,-6.189102352E-2,4.019294178E-1
4.502565208E0,4.167412922E-2,-1.550389230E-1,5.205676693E-1
4.522564208E0,-4.439790845E-3,-6.307917774E-2,3.320563968E-1
4.542564208E0,4.414370075E-2,1.579198462E-1,1.578209917E-1
4.562564208E0,1.235661386E-1,1.863460851E-1,2.423004305E-1
4.582563208E0,1.451872417E-1,9.073416889E-2,3.682372131E-1
4.602562958E0,1.693339035E-1,-3.347004712E-2,3.259676546E-1
4.622562958E0,1.455997628E-1,-8.116636992E-2,2.530324101E-1
4.642561958E0,1.924393223E-1,-4.520540893E-2,1.670362036E-1
4.662561958E0,3.201831503E-1,1.027092665E-1,2.391136980E-1
4.682561958E0,2.971253863E-1,2.934074342E-2,3.048101260E-1
4.702560958E0,1.926657557E-1,9.103471577E-2,2.257609963E-1
4.722560958E0,8.627566695E-4,-3.121945381E-2,2.149436474E-2
4.742560958E0,-1.352841049E-2,-3.449623346E-2,-8.526055377E-2
4.762560958E0,6.319553733E-2,7.279198766E-2,1.589851723E-1
4.782559958E0,1.109669968E-1,9.964240193E-2,2.260966631E-1
4.802559958E0,8.467265278E-2,2.021347368E-1,-5.241677999E-2
4.822559958E0,-1.698928973E-1,6.058838081E-1,-3.123448116E-1
4.842558958E0,-3.449072246E-1,4.946773678E-1,-4.819701988E-1
4.862558958E0,-3.355421779E-1,4.810328901E-1,-5.638418160E-1
4.882558958E0,-3.317173679E-1,7.363170630E-1,-9.461490744E-1
4.902557958E0,-1.932787632E-1,8.785792351E-1,-1.701023446E0
4.922557958E0,3.829194985E-1,1.217186231E0,-2.621373435E0
4.942557958E0,1.019396853E0,1.627397645E0,-3.450358926E0
4.962556958E0,1.999775527E0,1.929930244E0,-5.016368993E0
4.982556958E0,4.687746702E0,3.950527414E0,-6.069763604E0
5.002556958E0,7.303685735E0,5.681989126E0,-6.316025523E0
5.022555958E0,9.435613307E0,6.585485685E0,-6.960153630E0
5.042555958E0,1.312018596E1,9.305477675E0,-5.903665842E0
5.062555958E0,1.787657898E1,1.080417635E1,-4.623276472E-2
5.082555958E0,2.029230116E1,1.007142200E1,3.248358675E0
5.102554958E0,2.020646637E1,1.026263647E1,3.822206758E0
5.122554958E0,1.795906565E1,7.510032222E0,4.751974273E0
5.142554958E0,1.283423607E1,1.447551325E0,4.411883839E0
