"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.202570208E0,2.574599385E-1,-1.503636539E-1,7.386111538E-4
4.222569208E0,2.100990415E-1,-1.278017163E-1,-5.714028957E-4
4.242569208E0,1.332753599E-1,-1.371615008E-2,2.737501077E-2
4.262569208E0,8.060909063E-2,9.357684106E-2,3.543611988E-2
4.282568208E0,7.062476873E-2,1.106979474E-1,7.130991202E-3
4.302568208E0,7.088229805E-2,2.802996524E-2,-3.540448472E-2
4.322568208E0,3.962025791E-2,-8.306004852E-2,-6.749284267E-2
4.342567208E0,-2.010790631E-3,-8.811870217E-2,-4.525058717E-2
4.362567208E0,-3.654266521E-2,-7.082705852E-3,-5.027800798E-3
4.382567208E0,-3.962369636E-2,6.617976725E-2,2.316142432E-2
4.402566208E0,-3.559239209E-2,7.958745956E-2,1.219104882E-2
4.422566208E0,-3.308012336E-2,4.352601245E-2,-3.384771524E-3
4.442566208E0,-5.026583001E-2,2.033964917E-2,1.677508652E-2
4.462565208E0,-6.913851202E-2,4.166661575E-2,4.675782472E-2
4.482565208E0,-4.228961468E-2,6.844918430E-2,5.802046508E-2
4.502565208E0,-1.374059264E-2,8.511383086E-2,4.025424644E-2
4.522564208E0,-7.213684730E-3,7.194080949E-2,2.255208232E-2
4.542564208E0,-6.594044156E-3,7.211497426E-2,3.581783548E-2
4.562564208E0,1.903714053E-2,6.681242585E-2,4.531405494E-2
4.582563208E0,5.724529549E-2,3.884024918E-2,3.897460923E-2
4.602562958E0,7.863955200E-2,2.148977481E-2,1.271430869E-2
4.622562958E0,7.380763441E-2,4.207226634E-2,-8.905867115E-3
4.642561958E0,6.338322163E-2,9.743200988E-2,-2.503927425E-2
4.662561958E0,6.436749548E-2,1.356043816E-1,-4.665788636E-2
4.682561958E0,6.164016575E-2,1.219652966E-1,-8.903164417E-2
4.702560958E0,5.384145305E-2,1.098916158E-1,-1.384824961E-1
4.722560958E0,3.310876712E-2,1.736901700E-1,-1.608520895E-1
4.742560958E0,-4.211514257E-3,2.854513824E-1,-1.660570651E-1
4.762560958E0,-1.583767124E-2,3.548344672E-1,-1.754209101E-1
4.782559958E0,-3.751146793E-2,3.466423452E-1,-2.182751745E-1
4.802559958E0,-1.177371144E-1,2.487649769E-1,-3.436165452E-1
4.822559958E0,-2.370461375E-1,2.312814146E-1,-5.034037828E-1
4.842558958E0,-3.458230495E-1,5.362837911E-1,-6.891556382E-1
4.862558958E0,-3.956568539E-1,1.105523944E0,-8.724921346E-1
4.882558958E0,-4.398367405E-1,1.648235917E0,-1.055819154E0
4.902557958E0,-5.441002846E-1,2.064753056E0,-1.356639504E0
4.922557958E0,-6.158782840E-1,2.407805681E0,-1.826028943E0
4.942557958E0,-6.791623235E-1,2.901919842E0,-2.315384865E0
4.962556958E0,-9.086518288E-1,3.640783072E0,-2.735468388E0
4.982556958E0,-1.056730509E0,4.535100937E0,-3.054523230E0
5.002556958E0,-9.991679192E-1,5.967608452E0,-3.257526159E0
5.022555958E0,-1.196320176E0,8.058612823E0,-3.329594612E0
5.042555958E0,-1.123816252E0,1.026043987E1,-3.316813946E0
5.062555958E0,-3.356380761E-1,1.209643745E1,-3.114562988E0
5.082555958E0,6.633133888E-1,1.304821682E1,-3.341125727E0
5.102554958E0,1.572077513E0,1.332187080E1,-4.135034084E0
5.122554958E0,3.046585083E0,1.326402760E1,-5.163716316E0
5.142554958E0,4.842685699E0,1.195600224E1,-6.430002689E0
5.162553958E0,6.356933594E0,8.998994827E0,-7.900715351E0
5.182553958E0,1.394514918E0,6.440556049E0,-6.392469406E0
5.202553958E0,-4.225851059E0,-4.598417759E0,5.250056267E0
5.222552958E0,-4.487712383E0,-3.258591175E0,-8.025442362E-1
5.242552958E0,-1.287777543E0,-4.332656384E0,2.154088497E0
5.262552958E0,1.062611341E0,-6.717768669E0,2.319981813E0
5.282552958E0,1.132528901E0,-6.939219952E0,3.030165911E0
5.302551958E0,6.563392878E-1,-9.279410362E0,3.493686438E0
5.322551958E0,-8.398457766E-1,-8.792961121E0,2.287284136E-1
5.342551958E0,-1.711542755E-1,-7.615340233E0,-1.373082876E0
5.362550958E0,9.864459634E-1,-7.904004574E0,2.955067456E-1
5.382550958E0,1.593049645E0,-7.504127026E0,1.803891301E0
5.402550958E0,1.330914378E0,-6.718723297E0,2.409217834E0
5.422549958E0,5.518290997E-1,-5.974528313E0,1.805826068E0
5.442549958E0,4.098263681E-1,-6.233531475E0,8.338021040E-1
5.462549958E0,7.460482121E-1,-6.012930393E0,4.713454843E-1
5.482549958E0,8.963158131E-1,-5.069343090E0,7.300540209E-1
5.502548958E0,6.520355940E-1,-3.999079943E0,1.194153666E0
5.522548958E0,5.207095146E-1,-3.026701927E0,1.378265381E0
5.542548958E0,6.708713174E-1,-2.405645370E0,1.372230172E0
5.562547958E0,6.733766794E-1,-2.082489729E0,1.378912449E0
5.582547958E0,4.574441910E-1,-2.051679611E0,1.165446162E0
5.602548167E0,3.298116922E-1,-2.064990282E0,9.330900311E-1
5.622547167E0,3.673581779E-1,-1.676138401E0,8.853788972E-1
5.642547167E0,4.233758748E-1,-1.215537310E0,9.728881121E-1
5.662547167E0,4.647501409E-1,-8.460739255E-1,1.097468853E0
5.682547167E0,4.909268618E-1,-8.536734581E-1,1.160487533E0
5.702546167E0,4.966659844E-1,-1.002591610E0,1.094162822E0
5.722546167E0,4.748736024E-1,-1.056665421E0,1.150862336E0
5.742546167E0,4.270011485E-1,-9.367371798E-1,1.166023731E0
5.762545167E0,4.406785071E-1,-6.857165694E-1,1.235140204E0
5.782545167E0,4.017554522E-1,-6.552416682E-1,1.169795275E0
5.802545167E0,4.360417724E-1,-5.435369611E-1,1.024388313E0
5.822545167E0,3.660887778E-1,-3.675366640E-1,9.369405508E-1
5.842544167E0,3.662001789E-1,-1.386002898E-1,8.345750570E-1
5.862544167E0,4.097473621E-1,-1.545849070E-2,8.235980272E-1
5.882544167E0,4.602731764E-1,-2.209982574E-1,7.012950182E-1
5.902543167E0,4.981076121E-1,-5.582674146E-1,5.188382268E-1
5.922543167E0,4.819537401E-1,-8.072244525E-1,3.918306530E-1
5.942543167E0,4.345158935E-1,-7.345439196E-1,4.252718985E-1
5.962543167E0,4.269183278E-1,-5.359324813E-1,4.321761131E-1
5.982542167E0,4.039905369E-1,-4.223172069E-1,3.894491196E-1
6.002542167E0,3.949697316E-1,-4.571927786E-1,2.925977707E-1
6.022542167E0,3.729891181E-1,-5.198720098E-1,1.857472807E-1
6.042542167E0,2.896467745E-1,-4.844797850E-1,1.679490209E-1
6.062541167E0,2.416881621E-1,-3.200092018E-1,2.051277608E-1
6.082541167E0,2.485257834E-1,-4.321759194E-2,2.012716383E-1
6.102541167E0,2.157307714E-1,1.323214024E-1,1.523646116E-1
6.122540167E0,1.641057730E-1,1.794668585E-1,8.312073350E-2
6.142540167E0,1.466981620E-1,1.003408134E-1,6.329751760E-2
6.162540167E0,1.675189883E-1,3.258339129E-4,7.507090271E-2
6.182540167E0,1.793424487E-1,-6.858606637E-2,7.343324274E-2
6.202539167E0,1.678949147E-1,-6.220080331E-2,5.675939843E-2
6.222539167E0,1.410045922E-1,-4.350477457E-2,4.117490351E-2
6.242539167E0,1.193077117E-1,-6.564296782E-2,3.528730944E-2
6.262539167E0,1.126407906E-1,-1.274727285E-1,3.141227737E-2
6.282538167E0,1.174845397E-1,-1.782711148E-1,1.538533252E-2
6.302538167E0,1.122715846E-1,-2.038701475E-1,-7.057690993E-3
6.322538167E0,8.391220123E-2,-1.824419796E-1,-3.321465105E-2
6.342537167E0,5.943144858E-2,-1.350418627E-1,-5.457020178E-2
6.362537167E0,5.210763216E-2,-8.595223725E-2,-7.339470088E-2
6.382537167E0,5.510295928E-2,-5.731313303E-2,-8.287204057E-2
6.402537167E0,5.460562557E-2,-5.346520990E-2,-1.015477106E-1
6.422536167E0,3.008976951E-2,-3.776781633E-2,-1.197243035E-1
6.442536167E0,-3.717408981E-3,-1.622605696E-2,-1.263625175E-1
6.462536167E0,-1.700088196E-2,-1.419924758E-2,-1.253205538E-1
6.482536167E0,-9.095644578E-3,-3.787992895E-2,-1.278935075E-1
6.502535167E0,-1.524563041E-2,-8.409200609E-2,-1.244243085E-1
6.522535167E0,-2.557791397E-2,-1.418539435E-1,-1.163778529E-1
6.542535167E0,-4.160327464E-2,-1.674560606E-1,-1.091603637E-1
6.562535167E0,-5.891839787E-2,-1.260008365E-1,-1.163244694E-1
6.582534167E0,-9.771897644E-2,-6.448604912E-2,-1.155413836E-1
6.602534083E0,-1.044140831E-1,-2.433976531E-2,-1.005981565E-1
6.622534083E0,-7.302156091E-2,-5.688903481E-2,-1.018642560E-1
6.642534083E0,-5.052722618E-2,-1.742852479E-1,-1.485675126E-1
6.662533083E0,-4.950084537E-2,-3.159515560E-1,-1.793890744E-1
6.682533083E0,-2.910520136E-2,-4.386254251E-1,-1.671664268E-1
6.702533083E0,2.657093294E-2,-5.368496180E-1,-1.426916271E-1
6.722533083E0,6.918058544E-2,-5.947588086E-1,-1.355932355E-1
6.742532083E0,5.705064908E-2,-6.352629662E-1,-1.431942582E-1
6.762532083E0,4.552097619E-2,-6.356602907E-1,-1.530292779E-1
6.782532083E0,3.902071342E-2,-5.678727031E-1,-1.610736996E-1
