"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.684396333E0,3.368377686E-2,-3.764169216E-1,3.325669840E-2
6.704249333E0,-9.607505053E-3,-5.853041410E-1,2.280564010E-1
6.724102333E0,-6.051735952E-2,-6.155646443E-1,3.392291069E-1
6.743954333E0,-1.083588973E-1,-4.909304678E-1,3.568221927E-1
6.763807333E0,-1.515530199E-1,-2.766219676E-1,3.070476949E-1
6.783660333E0,-1.703641713E-1,-7.971122116E-2,2.316520065E-1
6.803512333E0,-1.445074230E-1,5.648974329E-2,1.226677150E-1
6.823365333E0,-7.359456271E-2,1.136530936E-1,1.324095204E-2
6.843217333E0,3.777652280E-3,1.266139597E-1,-1.028138697E-1
6.863070333E0,6.825671345E-2,9.068571776E-2,-2.191233486E-1
6.882923333E0,1.579482555E-1,5.926569924E-2,-3.396975100E-1
6.902775333E0,2.717564106E-1,1.097553521E-1,-4.388512969E-1
6.922628333E0,3.568507433E-1,2.138889432E-1,-5.049719810E-1
6.942481333E0,3.849777281E-1,2.976275384E-1,-5.559001565E-1
6.962333333E0,4.068391919E-1,3.821000755E-1,-5.622873902E-1
6.982186333E0,4.299598038E-1,4.645483494E-1,-5.258312225E-1
7.002039333E0,4.003099203E-1,4.977239370E-1,-4.768001139E-1
7.021891333E0,2.688219845E-1,4.734033346E-1,-4.090159535E-1
7.041744333E0,1.463606954E-1,4.021255970E-1,-2.735751569E-1
7.061597333E0,4.819010571E-2,3.270843029E-1,-1.072742343E-1
7.081449333E0,-5.482374877E-2,2.440533489E-1,5.140944570E-2
7.101302333E0,-1.612156332E-1,1.498427391E-1,1.334631294E-1
7.121154333E0,-2.434313148E-1,2.446761727E-2,2.142173052E-1
7.141007333E0,-3.080146015E-1,-7.398059964E-2,3.188969493E-1
7.160860333E0,-3.788829446E-1,-9.707383811E-2,3.889026046E-1
7.180712333E0,-4.758684039E-1,-5.715402216E-2,3.844462633E-1
7.200565333E0,-5.173093677E-1,1.764252782E-3,3.511388302E-1
7.220418333E0,-5.035727620E-1,-2.518437058E-2,3.501149118E-1
7.240270083E0,-4.864312410E-1,-8.721401542E-2,3.640039265E-1
7.260123083E0,-4.670799077E-1,-1.283369362E-1,3.419679403E-1
7.279976083E0,-4.406590462E-1,-1.512165219E-1,3.062805235E-1
7.299828083E0,-3.685052097E-1,-1.543095857E-1,2.315063179E-1
7.319681083E0,-2.578286231E-1,-1.322671324E-1,1.299112141E-1
7.339533083E0,-1.281946152E-1,-5.701412261E-2,2.234148979E-2
7.359386083E0,8.280661888E-3,1.272611767E-1,-9.459391236E-2
7.379239083E0,1.130548567E-1,3.630172908E-1,-2.035794705E-1
7.399091083E0,1.999462545E-1,5.213482380E-1,-2.485763878E-1
7.418944083E0,2.639381588E-1,5.335060954E-1,-2.256371081E-1
7.438797083E0,2.960656583E-1,4.522473812E-1,-1.605503112E-1
7.458649083E0,2.899464369E-1,3.279511631E-1,-7.495887578E-2
7.478502083E0,2.538786829E-1,1.869747490E-1,2.359730005E-2
7.498355083E0,1.865613759E-1,5.946706235E-2,1.102444082E-1
7.518207083E0,1.277991980E-1,-5.773611739E-2,2.344529182E-1
7.538060083E0,7.342782617E-2,-1.535081863E-1,3.406320810E-1
7.557912083E0,2.597261034E-2,-2.235475034E-1,3.996721506E-1
7.577765083E0,-1.881423779E-2,-2.753802240E-1,4.405066669E-1
7.597618083E0,-3.168615699E-2,-3.081044555E-1,4.709463418E-1
7.617470083E0,-2.752182446E-2,-3.052856922E-1,4.815895855E-1
