"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.023489625E0,3.660796285E-1,1.196714783E1,1.705846786E0
4.043338625E0,-8.203803301E-1,1.356439304E1,3.921699762E0
4.063187625E0,-4.174983978E0,1.379215336E1,6.979679108E0
4.083036625E0,-7.989957333E0,1.198957443E1,9.477048874E0
4.102885625E0,-1.105603790E1,1.107559109E1,1.189888287E1
4.122733625E0,-1.238693619E1,7.088010311E0,9.729306221E0
4.142582625E0,8.707706451E0,-1.204510880E1,2.373970985E0
4.162431625E0,4.650109768E0,-1.700808907E1,-1.573203659E1
4.182280625E0,-1.934577942E0,-1.563440418E1,-1.271516323E1
4.202129625E0,-3.034255505E0,-1.149135208E1,-6.039624214E0
4.221977625E0,-1.907248378E0,-4.679305553E0,-5.750584126E0
4.241826625E0,-1.204339340E-1,-1.801982522E0,-4.952760220E0
4.261675625E0,6.639196277E-1,-1.329917669E0,-3.441848516E0
4.281524625E0,6.572947502E-1,-1.935136676E0,-2.357031107E0
4.301373625E0,5.253949165E-1,-2.937173367E0,-1.082426786E0
4.321221625E0,2.907411456E-1,-3.184623718E0,-3.659762740E-1
4.341070625E0,1.130114943E-1,-2.778784990E0,-1.407818403E-2
4.360919625E0,3.950173780E-2,-2.720446110E0,3.488832619E-3
4.380768625E0,3.870684654E-2,-3.575230598E0,-6.776859611E-2
4.400617625E0,-7.446513325E-2,-5.017586708E0,-4.412582517E-1
4.420465625E0,-3.629682064E-1,-6.145362854E0,-6.303499341E-1
4.440314625E0,-6.987679005E-1,-6.290178776E0,-9.225159287E-1
4.460163625E0,-9.809343219E-1,-5.429467678E0,-9.272726178E-1
4.480012625E0,-9.740744233E-1,-4.020555973E0,-9.105563164E-1
4.499861625E0,-4.738525450E-1,-2.554269314E0,-7.896930575E-1
4.519710625E0,1.342022717E-1,-1.329447269E0,-7.121972442E-1
4.539558625E0,7.071951032E-1,2.345028520E-2,-4.559945762E-1
4.559407625E0,1.023292184E0,8.879469633E-1,-3.901387751E-1
4.579256625E0,9.041033983E-1,7.311555743E-1,-2.796745300E-1
4.599105625E0,3.481493592E-1,-8.571965694E-1,-3.538337946E-1
4.618954625E0,-1.824085712E-1,-2.555760384E0,-3.757879734E-1
4.638802625E0,-4.629660845E-1,-3.680210114E0,-4.027380347E-1
4.658651625E0,-5.517315865E-1,-3.688539982E0,-4.710566103E-1
4.678500625E0,-6.980850697E-1,-3.117684126E0,-4.820315242E-1
4.698349625E0,-7.562314868E-1,-2.426115036E0,-5.787174106E-1
4.718198625E0,-6.006505489E-1,-1.815859437E0,-6.014428735E-1
4.738047625E0,-6.009085774E-1,-4.091125727E-1,-6.653091908E-1
4.757895625E0,-6.100561023E-1,1.926881194E0,-2.944290042E-1
4.777744625E0,-2.525365949E-1,4.903194427E0,2.340445071E-1
4.797593375E0,5.565651655E-1,7.979270935E0,6.433026791E-1
4.817442375E0,1.109133482E0,1.149544144E1,1.212565303E0
4.837291375E0,1.920351624E0,1.507779026E1,1.936767817E0
4.857140375E0,2.904068947E0,1.735452652E1,3.263650894E0
4.876988375E0,2.144501209E0,1.835971642E1,4.560112476E0
4.896837375E0,-1.093419790E0,1.805819321E1,6.110143661E0
4.916686375E0,-5.456120491E0,1.642079163E1,7.595894337E0
4.936535375E0,-9.686744690E0,1.408289528E1,8.593681335E0
4.956384375E0,-1.388380527E1,1.195519733E1,1.141745472E1
4.976232375E0,2.208094895E-1,-9.623040199E0,6.796793461E0
4.996081375E0,5.226285458E0,-1.748724937E1,-7.980990887E0
5.015930375E0,-2.380504847E0,-1.910799789E1,-1.487778950E1
5.035779375E0,-4.711096764E0,-1.553879929E1,-7.715497017E0
5.055628375E0,-3.901649714E0,-7.111878872E0,-5.589046955E0
5.075477375E0,-1.255267143E0,-2.247373819E0,-5.033836842E0
5.095325375E0,6.686108708E-1,-1.909561872E0,-4.026562214E0
5.115174375E0,3.965359032E-1,-2.954957724E0,-3.081588507E0
5.135023375E0,-2.798638940E-1,-4.394015312E0,-1.709983230E0
5.154872375E0,-9.104158282E-1,-5.589051247E0,-5.173658729E-1
5.174721375E0,-1.280836344E0,-6.032363892E0,-1.181261465E-1
5.194569375E0,-1.044076800E0,-6.125561237E0,-8.384223282E-2
5.214418375E0,-4.768728614E-1,-5.692538261E0,-2.399346679E-1
5.234267375E0,1.241103113E-1,-4.431925297E0,-2.061125040E-1
5.254116375E0,4.524256885E-1,-3.324232578E0,3.452281654E-2
5.273965375E0,2.288549244E-1,-2.981080770E0,-3.109421581E-2
5.293814375E0,1.616653949E-1,-2.619522095E0,-5.785384178E-1
5.313662375E0,1.558624506E-1,-1.407631993E0,-7.816374898E-1
5.333511375E0,2.271909565E-1,1.327669621E-1,-1.071684003E0
5.353360375E0,5.525483489E-1,9.456965327E-1,-1.148635507E0
5.373209375E0,8.397554159E-1,1.045029521E0,-1.648940444E0
5.393058375E0,1.008217454E0,5.544706583E-1,-2.046176195E0
5.412907375E0,8.671314716E-1,-6.337623596E-1,-2.213224411E0
5.432755375E0,4.309969023E-2,-1.916354179E0,-2.406378508E0
5.452604375E0,-6.567261815E-1,-1.570500851E0,-2.525967121E0
5.472453375E0,-1.075912476E0,7.334427834E-1,-2.130076170E0
5.492302375E0,-1.291101217E0,4.009985447E0,-1.410486221E0
5.512151375E0,-1.123422146E0,7.655114174E0,-6.482815742E-1
5.531999375E0,-4.154293239E-1,1.067276859E1,-1.672097892E-1
5.551848375E0,8.914727569E-1,1.347278214E1,-2.779488266E-1
5.571697375E0,2.162694693E0,1.530694294E1,9.435571432E-1
5.591546375E0,1.410608411E0,1.572193718E1,2.480637789E0
