"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.562115067E0,1.721326256E1,4.311462784E1,-2.880910301E1
7.582007151E0,-2.600139141E0,2.789571762E1,-6.229154587E1
7.601902776E0,-6.919970989E0,3.219074965E0,-6.938355255E1
7.621797463E0,7.248761654E0,-1.974223709E1,-6.814704132E1
7.641670848E0,1.466823959E1,-2.031645966E1,-6.224581146E1
7.661576005E0,1.611134338E1,-2.334147263E1,-5.157138443E1
7.681428973E0,1.361909199E1,-4.034415436E1,-3.905130005E1
7.701341317E0,6.169126511E0,-4.838047028E1,-2.597296143E1
7.721254546E0,6.149614811E0,-4.736269760E1,-1.595051861E1
7.741233036E0,6.216832161E0,-4.566669464E1,-1.242790794E1
7.761029494E0,2.179363251E0,-3.938483047E1,-8.108160019E0
