"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.328839703E0,2.380129993E-1,6.427350044E-1,3.354818225E-1
6.348769130E0,1.868152469E-1,6.565830112E-1,2.246310115E-1
6.368652984E0,1.511299312E-1,5.953320861E-1,1.084540337E-1
6.388522619E0,9.407339245E-2,4.865451753E-1,7.190322969E-3
6.408439651E0,4.340824485E-2,3.916728795E-1,-7.543181628E-2
6.428354182E0,1.944050193E-2,3.208348751E-1,-1.292926520E-1
6.448253973E0,7.722939365E-3,2.419410497E-1,-1.484668553E-1
6.468072984E0,-1.304910425E-2,1.433404237E-1,-1.633801162E-1
6.488000901E0,-5.732285231E-2,4.194355104E-3,-1.575213373E-1
6.507882776E0,-1.020626426E-1,-1.519954354E-1,-1.229012609E-1
6.527794442E0,-1.265629977E-1,-2.623136342E-1,-7.543181628E-2
6.547652776E0,-1.207042187E-1,-2.862813771E-1,-4.826837033E-2
6.567537255E0,-9.726908803E-2,-2.527265251E-1,-5.732285231E-2
6.587448296E0,-7.862751186E-2,-2.286922187E-1,-7.969274372E-2
6.607322098E0,-7.862751186E-2,-2.500634491E-1,-8.501891047E-2
6.627223348E0,-8.768199384E-2,-2.788247466E-1,-8.342105895E-2
6.647126421E0,-9.886693954E-2,-2.777595222E-1,-9.413997084E-2
6.666992515E0,-1.047257185E-1,-2.703028917E-1,-1.122489274E-1
6.686906161E0,-1.121823564E-1,-2.910749316E-1,-1.021292135E-1
6.706802828E0,-1.100518852E-1,-2.969337106E-1,-8.182321489E-2
6.726691421E0,-1.105845049E-1,-2.548570037E-1,-7.010564953E-2
6.746587463E0,-1.084540337E-1,-2.121811062E-1,-4.826837033E-2
6.766448453E0,-1.095192730E-1,-1.924742907E-1,-4.454005510E-2
6.786354078E0,-1.164432839E-1,-2.175072730E-1,-4.880098626E-2
6.806258973E0,-1.127149686E-1,-2.852161527E-1,-2.589847706E-2
6.826152359E0,-1.153780520E-1,-3.304885328E-1,-1.205044892E-2
6.846014286E0,-1.105845049E-1,-2.804225981E-1,-1.737661287E-2
6.865941369E0,-1.009974033E-1,-1.722348630E-1,-2.643109486E-2
6.885827463E0,-7.969274372E-2,-9.866721183E-2,-3.442034125E-2
6.905716994E0,-6.158378348E-2,-9.706936032E-2,-2.802894451E-2
6.925587567E0,-6.158378348E-2,-1.130478531E-1,-1.098521519E-2
6.945498505E0,-5.945331976E-2,-9.067796171E-2,3.994623665E-3
