"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.946441250E0,-1.644980621E1,-1.391632795E0,6.449229717E-1
4.966292250E0,-1.756161308E1,-1.704125643E0,1.223384261E0
4.986142250E0,-1.664699936E1,-9.542264342E-1,2.503874779E0
5.005993250E0,-1.348158932E1,6.909245849E-1,1.791310430E0
5.025843250E0,-9.690039635E0,1.257462025E0,1.510603905E0
5.045694250E0,-5.777464867E0,6.078227758E-1,2.090338469E0
5.065544250E0,-5.901151299E-1,4.758508801E-1,1.149523258E0
5.085395250E0,2.985153437E0,-6.085754633E-1,3.742509782E-1
5.105245250E0,5.318185329E0,-1.144573927E0,-7.442914248E-1
5.125096250E0,6.841519356E0,-1.087047577E0,-8.173671961E-1
5.144946250E0,7.325333118E0,-4.983857274E-1,-8.115085959E-1
5.164797250E0,7.343516827E0,-2.319547720E-2,-1.168830514E0
5.184647250E0,6.531254292E0,6.902835965E-1,-1.620541096E0
5.204498250E0,4.849092007E0,1.204127669E0,-1.312626481E0
5.224348250E0,2.762505054E0,1.234963298E0,-9.124814272E-1
5.244199250E0,1.296084642E0,1.532696486E0,-9.807417393E-1
5.264049250E0,2.620989382E-1,1.961552620E0,-1.046016335E0
5.283900500E0,-4.396396279E-1,2.442049026E0,-1.173826933E0
5.303750500E0,-8.821387291E-1,2.908159256E0,-1.215721011E0
5.323601500E0,-1.049632311E0,3.398764849E0,-1.232499480E0
5.343451500E0,-1.021544456E0,3.818786144E0,-1.324622869E0
5.363302500E0,-8.905052543E-1,3.864602327E0,-1.453285456E0
5.383152500E0,-6.417341232E-1,3.465383768E0,-1.355732203E0
5.403003500E0,-3.435401618E-1,2.931709051E0,-1.078755140E0
5.422853500E0,-9.098102897E-2,2.453001022E0,-7.366298437E-1
5.442704500E0,7.600113750E-2,2.097456932E0,-5.302922130E-1
5.462554500E0,1.998472214E-1,1.795527935E0,-3.964596987E-1
5.482405500E0,2.201585174E-1,1.418906689E0,-1.734096408E-1
5.502256500E0,2.058088034E-1,1.090666294E0,1.492229700E-1
5.522106500E0,2.543551028E-1,9.388766289E-1,4.987739921E-1
5.541957500E0,4.163119495E-1,8.315316439E-1,7.635794878E-1
5.561807500E0,6.334235072E-1,5.412868857E-1,7.956981659E-1
5.581658500E0,9.648488760E-1,4.634127766E-2,8.483179808E-1
5.601508500E0,1.364503145E0,-8.358189464E-1,1.083625793E0
5.621359500E0,1.694537640E0,-1.631092906E0,1.112637281E0
5.641209500E0,1.827625513E0,-1.990581751E0,8.180196881E-1
5.661060500E0,1.708873034E0,-1.988919377E0,4.491467774E-1
5.680910500E0,1.329838753E0,-1.645475030E0,2.165122926E-1
5.700761500E0,7.704027295E-1,-9.789147973E-1,6.375923008E-2
5.720611500E0,1.416715831E-1,5.835139006E-2,-1.191514507E-1
5.740462500E0,-4.180537462E-1,1.166584730E0,-4.052821100E-1
5.760312500E0,-9.016637802E-1,1.963906407E0,-8.275840878E-1
5.780163500E0,-1.279094338E0,2.256148577E0,-1.184933305E0
5.800013500E0,-1.527476907E0,2.134695530E0,-1.390712023E0
5.819864500E0,-1.647903919E0,1.816473126E0,-1.420313358E0
5.839714500E0,-1.602700591E0,1.400389671E0,-1.193210602E0
5.859565500E0,-1.350358367E0,1.005136132E0,-8.562828898E-1
5.879415500E0,-9.825081825E-1,6.847928762E-1,-6.063265800E-1
5.899266500E0,-6.818315983E-1,3.113125265E-1,-3.194171786E-1
5.919116500E0,-4.155132771E-1,-1.915994287E-1,6.662825495E-2
5.938967500E0,-1.555970013E-1,-7.010161877E-1,4.738345444E-1
5.958817500E0,6.688517332E-2,-1.160721540E0,8.700691462E-1
5.978668500E0,3.175936341E-1,-1.214800954E0,1.219655395E0
5.998518500E0,7.009745836E-1,-9.411848783E-1,1.572057009E0
6.018369500E0,1.256323576E0,-6.179906726E-1,1.771005154E0
6.038219500E0,1.842493296E0,-4.989743531E-1,1.894839764E0
6.058070500E0,2.181932449E0,-5.630638599E-1,1.755593657E0
6.077921500E0,2.105429888E0,-8.525331616E-1,1.186435580E0
6.097771500E0,1.584863305E0,-1.188268423E0,4.838013947E-1
6.117622500E0,8.330807686E-1,-1.130175233E0,-8.046183735E-2
6.137472500E0,9.100843221E-2,-2.937202454E-1,-5.317966342E-1
6.157323500E0,-5.185814500E-1,9.655689001E-1,-9.082894325E-1
6.177173500E0,-9.934685230E-1,1.949354529E0,-1.160143375E0
6.197024500E0,-1.295521975E0,2.380152225E0,-1.319557667E0
6.216874500E0,-1.355955482E0,2.389803648E0,-1.357357025E0
6.236725500E0,-1.145496964E0,2.116773129E0,-1.168429255E0
6.256575500E0,-6.185644865E-1,1.667179346E0,-8.401256800E-1
6.276426500E0,1.295313090E-1,1.158521414E0,-5.719745755E-1
6.296276500E0,6.241862178E-1,5.166329145E-1,-7.467787713E-2
6.316127500E0,7.564111948E-1,-9.698382020E-1,6.240647435E-1
6.335977500E0,6.571207047E-1,-2.356082916E0,9.301559925E-1
6.355828500E0,5.018458366E-1,-2.824257135E0,6.422551870E-1
6.375678500E0,5.531163216E-1,-2.357145309E0,3.908870816E-1
6.395529500E0,6.875488758E-1,-1.409724832E0,2.511481047E-1
6.415379500E0,6.951406002E-1,-3.441255391E-1,6.429845933E-3
6.435230500E0,5.921551585E-1,5.289569497E-1,-2.945986390E-1
6.455080500E0,4.137011170E-1,1.100491285E0,-7.183539867E-1
6.474931500E0,1.996861249E-1,1.286247492E0,-1.005053401E0
6.494781500E0,-1.883410104E-2,1.248785853E0,-9.811831117E-1
6.514632500E0,-1.920425892E-1,1.210944891E0,-6.547944546E-1
6.534483500E0,-2.003600597E-1,1.340756297E0,-1.690059304E-1
6.554333500E0,-7.899567485E-2,1.735691428E0,3.282877207E-1
6.574184500E0,6.374476850E-2,2.209176302E0,9.252826571E-1
6.594034500E0,2.869007289E-1,2.622013092E0,1.423824310E0
6.613885500E0,5.623782277E-1,2.576458931E0,1.845404267E0
6.633735500E0,8.201130629E-1,1.674146056E0,2.280427694E0
6.653586500E0,1.200101018E0,2.988789082E-1,2.724947214E0
6.673436500E0,1.849500656E0,-6.937971115E-1,3.379714727E0
6.693287500E0,2.761227131E0,-9.604025483E-1,4.118897438E0
6.713137500E0,3.676801682E0,-1.154933691E0,4.839718342E0
6.732988500E0,4.538699150E0,-1.594333649E0,5.177659988E0
