"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.554269667E0,-2.653352325E1,1.972972183E1,-3.648093750E1
3.574121667E0,-2.551219711E1,1.698368225E1,-3.542443451E1
3.593972667E0,-2.126537842E1,1.248673370E1,-2.979583923E1
3.613824667E0,-1.614018631E1,3.481909332E0,-2.224733643E1
3.633675667E0,-8.581504669E0,-5.343438263E0,-1.470137833E1
3.653526667E0,1.447789307E0,-1.270108795E1,-1.014066238E1
3.673378667E0,1.241368561E1,-1.405861496E1,-6.659351807E0
3.693229667E0,2.500265671E1,-1.226938568E1,-4.517904968E0
3.713081667E0,3.333927063E1,-1.011177246E1,-3.892056427E0
3.732932667E0,3.051599167E1,-8.180488586E0,-3.129093018E0
3.752784667E0,2.004646317E1,-8.018824768E0,-3.034938812E0
3.772635667E0,4.961732025E0,-6.292015686E0,-2.002086639E0
3.792487667E0,-3.507850388E1,-4.761747894E0,3.725602570E0
3.812338667E0,-6.885666183E1,2.138003998E0,5.436394958E0
3.832190667E0,-4.849854675E1,1.549727325E1,4.512665863E0
3.852041667E0,-1.317215836E1,1.455393494E1,4.293970642E0
3.871893667E0,1.614931732E1,1.118563934E1,4.486170959E0
3.891744667E0,2.922702209E1,8.769364014E0,3.705095215E0
3.911595667E0,2.259910492E1,2.190694427E0,4.338877258E0
3.931447667E0,5.678740997E0,-3.379222870E0,7.221732330E0
3.951298667E0,-9.169481964E0,-3.603606262E0,8.268804932E0
3.971150667E0,-1.173379944E1,-1.440604248E0,6.149362335E0
3.991001667E0,-7.502847748E0,2.249971161E0,3.786675568E0
4.010854417E0,-1.811233521E0,2.941383362E0,2.315834198E0
4.030705417E0,2.010319519E0,2.308948517E0,9.154962158E-1
4.050557417E0,3.682641907E0,2.220332794E0,-1.099164276E0
4.070408417E0,3.361409912E0,1.869013367E0,-3.606600037E0
4.090260417E0,2.417921906E0,8.451425171E-1,-5.462440796E0
4.110111417E0,3.487747192E-1,-1.604214020E0,-6.131549377E0
4.129962417E0,-1.744921417E0,-2.361638947E0,-6.820566559E0
4.149814417E0,-3.410657501E0,-5.006938019E0,-6.938072205E0
4.169665417E0,-5.407055969E0,-5.912704468E0,-8.500672760E0
4.189517417E0,-4.285588074E0,-8.490942993E0,-1.732931351E1
4.209368417E0,-6.632557526E0,-6.016289062E0,-3.571767471E1
4.229220417E0,-1.491333755E1,-1.034064651E1,-5.873081863E1
4.249071417E0,-2.837259888E1,-1.185414917E1,-7.812523773E1
4.268923417E0,-2.323573105E1,1.309551773E1,-7.870363495E1
4.288774417E0,-1.676334045E1,7.528893585E0,-7.866247055E1
4.308626417E0,-2.063234482E1,-9.742490387E0,-7.857430389E1
4.328477417E0,-2.234732849E1,-3.506922318E1,-7.841219101E1
4.348329417E0,-1.552212158E1,-6.693555679E1,-7.814020660E1
4.368180417E0,-1.708846436E1,-7.868088226E1,-7.807030197E1
4.388031417E0,-1.179068115E1,-7.861157639E1,-7.802973633E1
4.407883417E0,-7.131020966E0,-7.851861969E1,-5.726356979E1
4.427734417E0,3.107492935E1,-7.831788712E1,-1.679522415E1
4.447586417E0,1.309911026E1,-7.821056030E1,1.693787750E1
4.467437417E0,1.905492508E1,-7.801701279E1,3.456776596E1
4.487289417E0,6.141279144E0,-6.122912338E1,4.058525253E1
4.507140417E0,1.188528442E-1,-4.889327591E1,3.648812256E1
4.526992417E0,-8.006250916E0,-3.731410492E1,1.675405975E1
4.546843417E0,-9.988428955E0,-2.641452072E1,-1.040546173E1
4.566695417E0,-6.550378418E0,-1.871707764E1,-3.499557632E1
4.586546417E0,-5.908213806E-1,-8.743617554E0,-4.595024597E1
4.606397417E0,-1.599274292E0,-4.431235199E0,-4.452056900E1
4.626249417E0,-4.603975983E0,1.623523865E0,-3.824217499E1
4.646100417E0,-8.026009827E0,1.096784225E1,-3.679543350E1
4.665952417E0,-1.047446823E1,2.028461792E1,-4.049484055E1
4.685803417E0,-1.291454407E1,2.772040512E1,-4.459975433E1
4.705655417E0,-1.613404907E1,2.837978394E1,-5.078534134E1
4.725506417E0,-1.432491119E1,2.701941284E1,-4.478012924E1
4.745358417E0,-1.324191330E1,1.710792389E1,-2.878813477E1
4.765209417E0,-4.385729828E0,5.723797302E0,-3.593277740E0
4.785060417E0,1.372959915E1,-3.935166779E0,2.651690781E1
4.804912417E0,3.713747223E1,-9.487121429E0,3.664020630E1
4.824763417E0,2.581456833E1,-5.987399139E0,2.204390945E1
4.844615417E0,-1.504835678E1,-2.346520386E0,-9.434281311E0
4.864466417E0,-3.374911835E1,6.098168793E0,-2.850821686E1
4.884318417E0,-1.432521057E1,1.023122406E1,-2.202474930E1
4.904169417E0,7.731272736E0,7.608228607E0,-5.562432861E0
4.924021417E0,1.627715149E1,3.283122711E0,6.412515106E0
4.943872417E0,1.519265671E1,-6.397695923E-1,1.137050491E1
4.963724417E0,6.275250549E0,-4.247267761E0,9.946216736E0
4.983575417E0,-3.408112793E0,-4.753365326E0,7.946674805E0
5.003425667E0,-7.925419006E0,-4.364174652E0,6.528972931E0
5.023277667E0,-9.638606415E0,-3.791615295E0,5.009931793E0
5.043128667E0,-9.474547577E0,-2.607427826E0,3.268602905E0
5.062980667E0,-6.867119751E0,2.709365845E-2,1.295256500E0
5.082831667E0,-4.123325500E0,1.350491638E0,-1.035845947E-1
5.102683667E0,-1.241817627E0,4.528083801E-1,-7.601193237E-1
5.122534667E0,2.880010986E-1,-1.121018829E0,-1.549128571E0
5.142386667E0,-1.918560333E0,-3.942651215E0,-4.014352112E0
5.162237667E0,-3.376827850E0,-5.230273590E0,-7.015610962E0
5.182089667E0,-4.389172668E0,-5.095703430E0,-1.269165756E1
5.201940667E0,-1.112336884E1,-9.029223633E-1,-2.372072250E1
5.221792667E0,-1.492710892E1,-5.459147644E-1,-3.706008316E1
5.241643667E0,-1.802386917E1,-4.081113281E0,-5.369903229E1
5.261494667E0,-1.686138657E1,5.338498535E0,-6.629833191E1
5.281346667E0,-1.065888474E1,1.765698212E1,-7.893445496E1
5.301197667E0,-9.597442017E0,6.489604797E0,-7.859885284E1
5.321049667E0,-1.533620819E1,-8.961564331E0,-7.853807922E1
5.340900667E0,-1.812505875E1,-2.860775986E1,-7.842341766E1
5.360752667E0,-1.440529404E1,-5.303171997E1,-7.822702606E1
5.380603667E0,-1.254541168E1,-7.764653320E1,-7.804201080E1
5.400455667E0,-1.310674438E1,-7.854541397E1,-7.803991516E1
5.420306667E0,-6.450835419E0,-7.856801697E1,-7.041836426E1
5.440157667E0,1.840886856E1,-7.838973770E1,-3.163222046E1
5.460009667E0,2.206935654E1,-7.824663528E1,4.846172333E0
5.479860667E0,1.955668167E1,-7.302459457E1,2.505804153E1
5.499712667E0,9.029073944E0,-5.820735718E1,3.591182098E1
5.519563667E0,3.646866302E0,-4.596356827E1,3.606629974E1
5.539415667E0,-2.206262054E0,-3.744089127E1,2.324022171E1
5.559266667E0,-5.950875092E0,-3.014865555E1,2.424957275E0
5.579118667E0,-8.840765533E0,-2.195125214E1,-2.234044281E1
5.598969667E0,-1.124566452E1,-1.372900040E1,-3.631208862E1
5.618821667E0,-1.591774887E1,-8.782087555E0,-3.974175659E1
5.638672667E0,-1.667457504E1,-3.260370026E0,-3.717474472E1
5.658523667E0,-1.847667755E1,2.093247070E0,-3.324736176E1
5.678375667E0,-2.310804657E1,9.756411438E0,-3.194447113E1
5.698226667E0,-2.887690018E1,1.694925385E1,-3.161231186E1
5.718078667E0,-3.378130142E1,2.201457047E1,-3.652270065E1
5.737929667E0,-3.176155151E1,2.679428101E1,-3.804308899E1
5.757781667E0,-2.500939270E1,2.539693680E1,-3.276940567E1
5.777632667E0,-1.513143402E1,1.650602554E1,-2.075823303E1
5.797484667E0,-3.270099792E0,7.263495483E0,-7.235653381E0
5.817335667E0,1.311527664E1,2.671943665E0,7.196734314E0
5.837187667E0,3.433035965E1,1.206491089E0,1.303998322E1
5.857038667E0,3.873659683E1,8.897497559E-1,1.331810486E1
5.876889667E0,1.827534622E1,-1.746268616E0,9.648635559E0
5.896741667E0,-1.955069412E1,-5.231321411E0,1.609004059E0
5.916592667E0,-3.123883850E1,-2.342778168E0,-1.078612015E1
5.936444667E0,-1.745520172E1,6.910978546E0,-1.280542099E1
5.956295667E0,-4.613106995E0,8.336913300E0,-8.865913239E0
5.976147667E0,5.726491699E0,7.655380554E0,-2.331102448E0
5.995998667E0,1.309911026E1,6.473737793E0,3.329975281E0
6.015851292E0,1.381013168E1,3.452720032E0,6.655459900E0
6.035702292E0,9.793384552E0,-4.513114929E-1,7.487130432E0
6.055554292E0,4.318968658E0,-2.327659607E0,6.476581879E0
6.075405292E0,-2.080822906E0,-3.288810883E0,4.303700409E0
6.095256292E0,-7.435637512E0,-2.887046356E0,2.808160400E0
6.115108292E0,-9.577832794E0,-1.247505798E0,2.554737396E0
6.134959292E0,-7.505242767E0,1.686991882E-1,2.571352844E0
6.154811292E0,-3.649111633E0,9.651928711E-1,2.553689575E0
6.174662292E0,-5.715115356E-1,5.135820007E-1,2.309247894E0
6.194514292E0,1.303788757E-1,-5.424719238E-1,1.275946655E0
6.214365292E0,-1.296004944E0,-2.528990936E0,-3.442840576E-3
6.234217292E0,-1.963466949E0,-3.588637390E0,-1.175655212E0
6.254068292E0,-4.216880951E0,-6.663992157E0,-3.814667358E0
6.273920292E0,-5.290298767E0,-7.430398407E0,-9.546697540E0
6.293771292E0,-7.708969116E0,-9.023236084E0,-1.672636734E1
6.313623292E0,-1.387150406E1,-1.384725449E1,-2.963447479E1
6.333474292E0,-2.394001648E1,-1.873923157E1,-5.044300323E1
6.353325292E0,-3.222244308E1,-1.336645432E1,-7.117548981E1
6.373177292E0,-2.019510406E1,1.959575043E0,-7.882308655E1
6.393028292E0,-1.397269363E1,1.424886932E0,-7.859855347E1
