"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.440613375E0,8.758851141E-2,-2.442665249E-1,2.405976653E-1
2.460463375E0,1.762734652E-1,-3.116331697E-1,2.282476872E-1
2.480312375E0,2.203463167E-1,-2.780211270E-1,1.626936495E-1
2.500162167E0,2.463949621E-1,-2.335042655E-1,4.341545328E-2
2.520012167E0,2.469823658E-1,-1.691412330E-1,-6.989199668E-2
2.539862167E0,2.190599889E-1,-8.544758707E-2,-2.059007287E-1
2.559711167E0,1.876060814E-1,-4.378933832E-2,-3.682575226E-1
2.579561167E0,1.312702298E-1,8.775065094E-2,-5.484966636E-1
2.599411167E0,5.161371082E-2,3.032971621E-1,-6.325961947E-1
2.619261167E0,6.395570189E-2,3.656487465E-1,-5.594360828E-1
2.639110167E0,1.119346544E-1,2.146750242E-1,-4.374753833E-1
2.658960167E0,1.793577522E-1,8.340804279E-2,-3.052172661E-1
2.678810167E0,2.321800739E-1,5.586389825E-2,-2.274205685E-1
2.698659167E0,2.921120822E-1,7.481576502E-2,-2.325332016E-1
2.718509167E0,2.860614359E-1,1.496745348E-1,-2.289983332E-1
2.738359167E0,2.222897559E-1,3.273018599E-1,-2.370587885E-1
2.758209167E0,1.122085303E-1,4.855229855E-1,-2.185756117E-1
2.778058167E0,2.031974681E-2,4.934374094E-1,-1.948778480E-1
2.797908167E0,-1.099978015E-1,3.157110214E-1,-1.301375329E-1
2.817758167E0,-2.383241355E-1,3.304143995E-2,-7.259418815E-2
2.837608167E0,-3.316052258E-1,-2.404633015E-1,5.071088672E-2
2.857457167E0,-4.064908028E-1,-3.095379174E-1,1.410238594E-1
2.877307167E0,-5.029785633E-1,-1.700075865E-1,1.256566942E-1
2.897157167E0,-5.071272850E-1,-1.149290651E-1,1.192958951E-1
2.917007167E0,-3.573943079E-1,-1.854350865E-1,8.373414725E-2
2.936856167E0,-2.168489248E-1,-1.641724110E-1,5.070509762E-2
2.956706167E0,-1.838671267E-1,-5.276635289E-3,2.309430949E-2
2.976556167E0,-2.197455317E-1,1.076016426E-1,-2.904845774E-2
2.996406167E0,-2.502606511E-1,1.585148573E-1,-9.332475811E-2
