,X (rad/s),Y (rad/s),Z (rad/s),X (m/s^2),Y (m/s^2),Z (m/s^2),Punch Type
2263,2.725,2.662,2.801,12.244,12.443,11.152,rightuppercut
2264,0.366,0.52,0.223,1.406,1.312,1.655,leftnopunch
2265,0.967,1.184,0.733,2.896,4.486,3.324,lefthook
2266,1.715,3.173,1.418,5.483,6.648,6.255,jab
2267,1.846,1.808,1.302,3.065,6.496,6.845,rightuppercut
2268,0.203,0.289,0.083,0.374,0.16,0.562,righthook
2269,0.209,0.134,0.094,0.218,0.155,0.31,leftnopunch
2270,0.607,1.465,1.597,2.177,4.753,1.483,cross
2271,0.272,0.229,0.161,0.596,0.297,0.537,leftnopunch
2272,1.672,1.967,1.957,4.007,6.663,7.382,rightuppercut
2273,2.953,2.413,2.56,8.875,13.617,13.153,rightuppercut
2274,1.284,2.068,1.208,2.188,3.937,1.867,jab
2275,2.05,1.538,1.7,3.314,7.457,6.771,righthook
2276,2.894,1.659,1.901,3.463,9.595,8.398,righthook
2277,1.738,1.794,1.423,3.703,6.369,5.152,leftuppercut
2278,2.245,1.899,1.729,3.133,8.16,7.257,lefthook
2279,0.926,1.929,1.886,9.509,8.74,4.471,cross
2280,2.189,1.965,1.713,4.305,8.074,6.859,righthook
2281,2.327,2.079,1.417,3.839,11.042,10.69,leftuppercut
2282,2.66,1.371,1.252,2.623,5.722,6.932,righthook
2283,0.906,0.846,0.827,2.058,4.495,2.614,lefthook
2284,1.402,3.162,1.275,4.624,6.765,4.956,jab
2285,0.804,1.147,1.341,5.677,5.379,2.458,rightuppercut
2286,0.202,0.49,0.279,1.408,1.585,1.487,leftnopunch
2287,1.997,1.987,1.747,3.313,6.702,7.867,rightuppercut
2288,2.217,2.097,3.203,11.745,11.504,8.31,righthook
2289,3.39,3.416,2.521,10.865,15.445,13.999,rightuppercut
2290,2.116,1.596,1.778,3.373,7.326,6.465,lefthook
2291,1.685,2.073,1.698,4.903,6.881,7.197,rightuppercut
2292,0.625,0.282,0.288,0.631,0.688,0.91,leftnopunch
2293,0.264,0.434,0.527,1.176,2.23,1.899,rightnopunch
2294,0.127,0.14,0.083,0.298,0.198,0.17,rightnopunch
2295,1.366,2.269,4.072,18.332,15.209,8.445,righthook
2296,0.296,0.245,0.352,0.479,0.439,0.44,rightnopunch
2297,1.992,1.232,1.746,3.37,7.411,5.808,lefthook
2298,0.863,1.41,0.621,2.089,3.888,1.91,lefthook
2299,0.242,0.313,0.517,2.158,2.049,1.376,rightnopunch
2300,1.097,3.135,2.046,8.003,9.795,5.012,jab
2301,0.388,0.218,0.292,0.753,0.64,0.809,rightnopunch
2302,1.746,0.751,0.888,2.553,3.785,4.05,rightuppercut
2303,0.206,1.624,0.535,0.577,0.489,0.976,cross
2304,0.13,0.142,0.151,0.52,0.319,0.325,rightnopunch
2305,1.498,2.294,1.232,3.854,5.855,7.252,leftuppercut
2306,0.832,0.374,0.564,0.535,0.521,0.946,righthook
2307,1.158,1.835,2.214,8.897,10.207,5.173,cross
2308,1.877,1.813,1.366,3.278,5.024,4.578,righthook
2309,0.252,0.169,0.185,0.242,0.182,0.145,rightnopunch
2310,0.577,2.408,1.175,2.945,3.055,2.449,cross
2311,1.314,0.793,0.782,1.715,4.196,3.132,leftuppercut
2312,0.975,1.896,3.525,15.353,12.9,7.093,righthook
2313,0.8,0.711,0.608,1.844,3.95,2.353,lefthook
2314,1.122,1.041,1.846,8.054,5.0,4.7,lefthook
2315,2.249,1.571,1.445,2.908,10.864,10.464,leftuppercut
2316,1.286,1.574,2.102,8.923,7.26,6.794,lefthook
2317,1.068,1.437,1.762,8.856,7.093,5.525,lefthook
2318,0.364,0.456,0.491,2.298,1.97,1.995,leftnopunch
2319,1.0,2.486,1.619,3.236,3.933,3.013,cross
2320,1.129,1.514,1.502,8.411,8.219,4.826,cross
2321,1.452,1.629,2.181,9.031,8.185,7.262,lefthook
2322,0.969,0.349,0.819,2.269,1.727,2.481,righthook
2323,1.505,2.379,2.311,8.943,8.485,4.376,cross
2324,1.799,2.168,1.819,3.99,5.812,7.027,rightuppercut
2325,0.642,1.262,1.734,2.609,5.112,1.599,cross
2326,0.293,0.716,0.427,1.65,2.669,1.741,rightnopunch
2327,1.5,1.77,2.223,9.629,9.727,6.008,lefthook
2328,2.169,1.741,1.463,4.96,7.44,6.796,righthook
2329,1.928,1.855,3.176,10.666,10.668,7.118,righthook
2330,1.066,2.257,1.595,2.067,3.446,1.902,jab
2331,0.108,0.112,0.057,0.219,0.227,0.183,rightnopunch
2332,3.251,2.551,2.34,8.316,12.763,13.595,rightuppercut
2333,0.281,1.468,0.73,2.01,2.174,1.743,cross
2334,1.446,2.086,1.14,5.348,4.046,4.012,jab
2335,0.501,0.479,0.985,2.979,2.004,1.902,rightnopunch
2336,1.009,0.172,0.252,0.463,0.483,0.944,rightuppercut
2337,1.14,0.805,1.078,2.157,4.398,3.179,leftuppercut
2338,2.403,1.655,1.326,4.061,6.966,5.893,righthook
2339,0.191,0.501,0.415,1.087,1.35,0.819,rightnopunch
2340,0.369,0.31,0.455,0.424,0.723,0.456,rightnopunch
2341,0.109,0.221,0.338,0.25,0.308,0.271,rightnopunch
2342,1.453,1.703,2.223,9.392,6.93,6.591,lefthook
2343,1.904,0.685,0.846,2.387,3.294,4.697,rightuppercut
2344,1.062,0.516,0.259,1.186,0.93,1.916,rightuppercut
2345,0.562,2.404,1.234,3.774,2.735,3.272,cross
2346,1.985,3.783,1.834,6.775,8.629,7.376,jab
2347,0.276,0.22,0.131,0.528,0.907,0.349,leftnopunch
2348,1.693,3.406,1.325,5.797,6.553,5.914,jab
2349,1.923,2.469,1.275,4.608,9.778,8.029,leftuppercut
2350,1.222,1.509,2.477,8.947,9.164,7.599,lefthook
2351,0.119,0.248,0.122,0.778,0.684,1.252,leftnopunch
2352,3.158,1.716,1.907,4.849,8.356,7.641,righthook
2353,2.062,1.86,0.953,3.193,8.231,8.137,leftuppercut
2354,1.39,2.236,1.405,2.225,3.93,1.552,jab
2355,2.77,2.518,1.839,5.786,8.245,8.323,righthook
2356,2.941,2.889,2.054,7.281,12.211,11.886,rightuppercut
2357,1.361,1.679,1.904,8.285,9.049,4.625,cross
2358,2.033,1.667,1.726,2.566,7.672,6.549,lefthook
2359,1.425,2.108,1.989,8.504,8.746,6.077,cross
2360,2.724,1.899,2.154,4.052,8.798,8.149,lefthook
2361,0.386,0.262,0.38,0.226,0.236,0.317,leftnopunch
2362,0.818,2.11,1.481,1.449,4.868,1.593,cross
2363,1.349,3.665,1.812,5.901,7.019,6.248,jab
2364,1.836,3.618,1.694,7.332,9.087,6.207,jab
2365,0.29,0.082,0.097,0.138,0.353,0.379,rightuppercut
2366,0.151,0.202,0.261,0.401,0.603,0.478,rightnopunch
2367,1.442,2.226,2.133,7.885,8.584,6.731,cross
2368,1.18,1.491,1.985,8.573,7.792,5.764,lefthook
2369,1.549,0.605,1.318,3.068,4.89,4.18,righthook
2370,1.142,2.028,1.642,3.432,5.825,1.348,cross
2371,0.291,0.197,0.415,0.417,0.495,0.582,rightnopunch
2372,1.713,0.799,0.647,1.933,3.917,3.837,rightuppercut
2373,2.278,1.57,1.711,4.075,6.54,6.756,righthook
2374,0.736,2.71,1.24,3.391,3.37,2.313,jab
2375,1.144,1.449,0.821,2.627,4.324,3.947,lefthook
2376,1.428,0.889,0.83,1.946,3.882,5.244,righthook
2377,0.225,0.324,0.317,1.889,1.463,2.112,leftnopunch
2378,0.683,0.347,0.619,1.194,0.638,1.284,rightnopunch
2379,2.146,1.618,1.739,3.69,8.278,6.851,lefthook
2380,2.659,3.434,2.142,9.738,12.928,11.946,rightuppercut
2381,0.283,0.095,0.07,0.207,0.38,0.63,leftnopunch
2382,0.182,0.215,0.157,0.326,0.32,0.736,leftnopunch
2383,0.538,2.869,1.275,3.624,3.22,2.468,jab
2384,0.263,0.172,0.164,0.449,0.179,0.402,leftnopunch
2385,0.821,2.63,1.555,4.756,7.727,4.666,jab
2386,1.609,1.753,2.099,4.555,6.69,4.397,lefthook
2387,3.044,1.775,1.777,3.936,8.622,8.143,righthook
2388,2.516,1.677,1.581,6.879,8.793,9.374,rightuppercut
2389,0.712,1.898,1.735,2.423,5.378,1.721,cross
2390,0.816,1.737,1.357,2.116,6.743,2.268,cross
2391,1.915,0.924,0.731,1.846,4.498,4.922,rightuppercut
2392,0.41,0.422,0.531,0.856,0.969,0.748,rightnopunch
2393,1.254,2.602,1.685,5.937,9.896,5.568,cross
2394,1.249,1.597,2.261,8.564,8.121,6.766,lefthook
2395,2.423,1.862,1.535,2.905,9.312,9.191,leftuppercut
2396,1.008,2.64,1.144,2.231,4.95,2.069,jab
2397,0.209,0.222,0.335,0.32,0.438,0.5,rightnopunch
2398,1.85,3.875,1.452,7.631,7.467,6.469,jab
2399,0.776,1.801,1.551,1.823,6.094,1.825,cross
2400,2.241,1.9,1.625,3.055,6.41,7.272,rightuppercut
2401,0.153,0.116,0.18,0.252,0.774,0.407,leftuppercut
2402,0.98,1.831,1.745,8.083,7.549,4.603,cross
2403,0.673,1.209,0.739,2.635,3.542,1.79,lefthook
2404,0.219,0.207,0.252,0.537,0.373,0.727,rightnopunch
2405,1.338,2.828,1.266,3.901,7.559,5.94,leftuppercut
2406,1.133,2.403,1.148,4.387,7.634,4.308,jab
2407,0.262,0.397,0.573,1.861,2.227,1.843,rightnopunch
2408,0.412,0.183,0.172,0.353,0.21,0.418,leftnopunch
2409,1.047,0.548,0.47,1.773,2.677,2.469,rightuppercut
2410,0.357,0.25,0.181,0.451,0.6,0.557,righthook
2411,0.208,0.178,0.168,0.276,0.282,0.225,leftnopunch
2412,0.572,2.352,1.435,3.525,3.289,2.861,cross
2413,2.102,1.794,1.364,2.224,6.831,6.19,leftuppercut
2414,0.416,0.47,0.559,1.327,2.308,1.814,rightnopunch
2415,0.921,2.415,1.654,5.082,6.972,5.1,jab
2416,1.399,2.023,3.048,10.154,9.984,8.388,lefthook
2417,0.193,0.231,0.18,1.364,1.208,1.312,leftnopunch
2418,1.689,2.208,1.663,3.279,6.539,6.79,rightuppercut
2419,1.006,2.003,1.931,8.059,8.691,5.166,cross
2420,0.392,0.181,0.243,0.584,0.515,0.556,leftnopunch
2421,0.079,0.188,0.18,0.58,0.361,0.294,rightnopunch
2422,0.857,2.483,1.464,5.189,6.213,3.75,jab
2423,0.018,0.026,0.016,0.063,0.029,0.04,leftnopunch
2424,1.201,2.656,1.754,7.946,8.77,5.555,cross
2425,0.951,0.742,0.913,2.0,4.674,2.992,leftuppercut
2426,1.712,2.896,1.979,7.766,10.646,5.797,cross
2427,2.53,2.389,2.842,11.269,11.906,10.384,rightuppercut
2428,0.184,0.19,0.163,0.352,0.337,0.567,leftnopunch
2429,0.223,0.088,0.076,0.105,0.297,0.293,rightuppercut
2430,1.684,2.874,1.652,5.535,7.125,6.397,jab
2431,0.132,0.17,0.229,0.261,0.308,0.249,rightnopunch
2432,2.382,1.44,1.654,4.11,6.894,6.368,righthook
2433,0.383,1.508,0.919,1.732,2.332,1.988,jab
2434,0.235,0.43,0.302,2.372,1.781,1.57,leftnopunch
2435,2.358,2.143,1.62,3.762,7.219,6.896,leftuppercut
2436,0.62,2.399,1.753,4.301,3.481,3.037,jab
2437,1.184,1.646,2.205,8.648,8.422,5.231,cross
2438,0.531,0.433,0.306,1.557,1.588,1.352,leftnopunch
2439,1.559,2.439,2.251,10.773,8.469,4.934,cross
2440,0.269,0.131,0.092,0.182,0.299,0.52,leftnopunch
2441,1.255,3.198,1.617,5.568,7.142,4.564,jab
2442,2.282,1.682,2.063,3.875,7.112,5.401,lefthook
2443,1.406,2.996,1.549,7.07,7.213,5.617,jab
2444,0.465,2.272,1.371,3.493,2.969,2.159,jab
2445,1.47,2.862,2.344,10.08,8.727,4.345,cross
2446,1.52,2.176,1.011,3.834,5.589,4.585,leftuppercut
2447,2.455,1.827,1.016,2.347,6.815,6.621,leftuppercut
2448,1.445,3.215,1.393,4.818,6.907,6.402,jab
2449,1.951,1.788,1.812,4.166,6.449,7.732,rightuppercut
2450,0.943,2.361,1.495,2.967,5.319,1.284,cross
2451,0.143,0.094,0.256,0.181,0.473,0.161,leftuppercut
2452,1.224,1.772,2.014,8.287,8.118,6.905,lefthook
2453,0.123,0.15,0.234,1.217,1.115,1.424,leftnopunch
2454,2.172,1.842,1.396,3.283,8.139,8.452,leftuppercut
2455,0.026,0.064,0.133,0.336,0.264,0.084,rightnopunch
2456,2.976,2.059,2.435,11.408,13.255,12.727,rightuppercut
2457,1.845,1.51,1.608,3.617,7.474,5.657,righthook
2458,1.549,2.047,1.566,3.036,5.821,5.97,rightuppercut
2459,1.238,1.449,2.228,8.498,7.986,8.057,lefthook
2460,1.189,1.437,2.194,9.997,8.812,6.705,lefthook
2461,1.143,1.612,1.982,9.443,8.319,6.405,lefthook
2462,0.396,0.221,0.313,0.511,0.545,0.653,rightnopunch
2463,1.399,1.993,2.747,12.531,7.705,9.597,lefthook
2464,0.273,0.143,0.183,0.358,0.151,0.348,leftnopunch
2465,2.388,1.813,1.691,2.549,7.346,7.356,leftuppercut
2466,1.185,0.753,0.699,2.726,3.932,3.897,rightuppercut
2467,0.405,0.208,0.21,0.47,0.385,0.516,leftnopunch
2468,2.397,1.763,1.811,3.965,8.329,7.729,lefthook
2469,1.998,1.888,1.62,4.133,7.101,6.404,leftuppercut
2470,2.468,1.76,1.561,2.755,6.293,6.814,leftuppercut
2471,1.167,2.467,1.328,1.891,4.857,2.166,jab
2472,0.948,1.491,2.122,9.71,6.673,3.477,righthook
2473,0.269,0.249,0.208,1.3,0.774,0.851,leftnopunch
2474,0.445,0.475,0.085,0.3,0.311,0.699,righthook
2475,1.295,1.446,1.982,8.286,8.13,6.497,lefthook
2476,1.245,0.731,0.946,1.559,4.412,3.271,leftuppercut
2477,2.701,1.882,1.707,5.409,9.873,10.598,rightuppercut
2478,0.653,2.67,1.076,3.588,3.173,2.307,jab
2479,2.54,2.43,1.873,7.538,11.845,11.894,rightuppercut
2480,0.782,0.87,1.277,3.428,4.062,3.246,rightuppercut
2481,0.564,2.836,1.456,3.763,4.175,3.167,jab
2482,1.607,1.674,1.996,5.347,7.299,4.563,lefthook
2483,0.249,0.223,0.479,0.373,0.866,0.42,leftuppercut
2484,2.3,2.275,1.701,4.5,9.405,9.85,leftuppercut
2485,0.99,2.52,1.308,5.344,8.17,4.764,jab
2486,0.927,1.662,1.07,2.635,4.463,1.429,cross
2487,0.272,0.139,0.402,0.456,0.452,0.483,rightnopunch
2488,0.791,1.63,1.449,2.1,4.498,1.298,cross
2489,1.236,2.012,1.646,8.116,10.348,5.944,cross
2490,0.122,0.088,0.139,0.304,0.233,0.095,rightnopunch
2491,1.215,2.117,1.699,8.537,9.843,4.944,cross
2492,0.267,0.225,0.334,0.524,0.619,0.634,rightnopunch
2493,1.677,2.317,1.738,4.449,6.353,5.738,leftuppercut
2494,0.155,0.139,0.097,0.128,0.188,0.336,leftnopunch
2495,2.557,1.984,1.779,3.627,7.933,7.162,lefthook
2496,0.244,0.362,0.379,1.235,1.584,1.12,rightnopunch
2497,0.197,0.105,0.128,0.199,0.286,0.357,leftnopunch
2498,0.392,0.493,0.402,0.744,0.491,0.935,rightnopunch
2499,1.672,1.696,1.431,3.266,5.962,6.284,rightuppercut
2500,0.856,2.08,1.445,1.736,3.701,2.0,jab
2501,0.15,0.231,0.341,1.707,1.2,1.649,leftnopunch
2502,1.644,1.938,1.573,4.41,5.787,4.625,lefthook
2503,0.705,2.743,1.651,3.439,2.828,2.916,jab
2504,1.61,1.794,1.623,3.494,5.94,6.284,rightuppercut
2505,0.484,0.221,0.239,0.531,0.331,0.55,leftnopunch
2506,1.447,1.615,1.531,2.806,5.615,5.486,lefthook
2507,2.406,0.969,2.059,3.141,6.934,5.569,lefthook
2508,0.282,0.296,0.31,1.531,1.105,1.293,leftnopunch
2509,0.148,0.12,0.154,0.149,0.196,0.485,leftnopunch
2510,0.804,0.407,0.923,1.518,3.354,1.702,leftuppercut
2511,0.162,0.119,0.192,0.185,0.511,0.211,leftuppercut
2512,0.283,0.303,0.625,1.795,3.16,1.982,rightnopunch
2513,1.927,1.92,1.935,4.712,7.134,6.999,rightuppercut
2514,2.245,1.52,1.641,3.425,8.184,6.998,righthook
2515,1.393,0.769,1.327,2.68,3.997,4.691,righthook
2516,0.221,0.232,0.124,0.285,0.554,0.641,leftnopunch
2517,1.136,1.635,2.106,8.917,6.871,5.933,lefthook
2518,0.307,0.403,0.301,1.383,1.565,1.344,leftnopunch
2519,0.236,0.323,0.581,1.865,2.847,2.468,rightnopunch
2520,2.458,1.65,1.634,3.175,6.968,7.82,leftuppercut
2521,0.218,0.12,0.183,0.387,0.174,0.369,leftnopunch
2522,1.712,1.901,1.162,2.679,5.185,5.11,leftuppercut
2523,1.114,1.535,1.949,6.466,5.406,5.052,lefthook
2524,1.358,2.77,1.448,3.532,8.185,7.117,leftuppercut
2525,1.905,0.659,1.139,2.246,3.846,4.32,righthook
2526,1.721,3.178,1.547,5.282,6.763,6.551,jab
2527,0.578,1.994,1.111,3.926,3.428,2.329,jab
2528,2.249,1.923,1.663,3.924,6.168,5.991,righthook
2529,0.177,0.318,0.379,1.778,1.769,1.599,leftnopunch
2530,1.491,2.593,1.915,8.511,10.292,5.697,cross
2531,0.398,0.181,0.274,0.706,0.331,0.676,leftnopunch
2532,2.186,2.147,1.563,3.294,6.73,5.598,leftuppercut
2533,2.101,1.832,1.66,3.618,8.589,7.197,lefthook
2534,1.184,1.827,3.397,14.642,11.635,6.674,righthook
2535,0.961,0.972,2.626,10.171,9.996,7.864,righthook
2536,1.101,0.465,0.605,2.386,3.045,3.227,rightuppercut
2537,0.465,0.202,0.207,0.493,0.26,0.517,leftnopunch
2538,0.369,0.295,0.499,0.874,0.532,0.768,rightnopunch
2539,1.381,1.302,1.816,8.603,7.539,5.574,lefthook
2540,0.269,0.207,0.186,0.532,0.318,0.589,leftnopunch
2541,0.368,0.166,0.511,0.342,0.899,0.39,leftuppercut
2542,0.682,1.841,1.335,2.666,3.191,2.132,cross
2543,1.406,1.962,2.572,12.094,9.96,8.276,righthook
2544,0.273,0.116,0.221,0.287,0.56,0.214,lefthook
2545,1.617,2.15,2.9,13.06,10.881,8.078,righthook
2546,2.454,1.523,1.608,2.352,7.757,6.531,righthook
2547,0.502,2.812,1.575,3.94,3.679,2.377,jab
2548,1.671,1.717,2.297,8.178,7.505,5.993,lefthook
2549,1.291,2.133,1.191,2.123,4.129,1.526,jab
2550,1.515,2.452,1.087,6.407,6.527,5.765,leftuppercut
2551,0.631,2.691,1.203,2.995,3.053,2.137,jab
2552,1.517,1.765,3.463,12.653,10.798,8.745,righthook
2553,1.587,2.499,1.209,2.439,4.272,1.999,jab
2554,0.566,0.626,0.831,2.464,3.755,2.727,rightnopunch
2555,1.548,0.907,0.615,2.78,3.95,4.129,rightuppercut
2556,1.187,2.562,1.757,5.122,7.746,5.782,jab
2557,2.808,2.608,2.236,8.301,12.319,11.451,rightuppercut
2558,0.237,0.203,0.161,0.53,0.248,0.268,rightnopunch
2559,0.699,0.57,0.496,1.982,3.725,1.707,lefthook
2560,1.029,0.957,0.821,2.34,4.392,2.958,lefthook
2561,2.505,2.287,1.515,4.149,9.191,10.555,leftuppercut
2562,0.617,2.523,1.529,4.2,3.797,2.926,jab
2563,2.768,2.193,1.623,4.706,7.35,8.099,righthook
2564,1.53,2.291,1.671,2.866,6.177,7.468,rightuppercut
2565,1.991,1.896,1.229,2.99,6.356,5.7,leftuppercut
2566,1.211,2.048,2.128,10.275,9.195,6.862,lefthook
2567,0.561,2.153,1.459,4.3,3.039,2.2,jab
2568,0.552,0.141,0.284,0.585,0.454,0.513,leftnopunch
2569,1.35,1.407,2.25,8.379,8.287,6.111,lefthook
2570,0.363,0.658,0.546,2.027,2.343,1.61,rightnopunch
2571,0.118,0.118,0.092,0.178,0.292,0.312,leftnopunch
2572,0.729,1.297,0.774,2.645,4.282,2.167,lefthook
2573,1.402,1.411,2.117,9.342,8.883,7.126,lefthook
2574,1.029,0.908,0.752,1.316,3.921,3.24,leftuppercut
2575,0.756,1.487,1.608,2.553,5.474,1.561,cross
2576,2.389,2.281,1.697,4.349,11.155,11.138,leftuppercut
2577,0.397,1.19,0.674,1.478,0.816,0.904,cross
2578,0.324,0.146,0.151,0.388,0.402,0.463,leftnopunch
2579,1.591,3.136,2.542,12.153,9.757,6.317,cross
2580,1.983,1.353,2.046,4.795,6.562,5.821,righthook
2581,0.474,2.325,0.995,2.925,3.202,2.669,cross
2582,0.19,0.103,0.053,0.143,0.196,0.542,leftnopunch
2583,0.337,0.182,0.249,0.228,0.591,0.875,leftnopunch
2584,0.103,0.158,0.084,0.329,0.157,0.459,leftnopunch
2585,0.816,2.716,1.559,5.319,7.073,4.558,jab
2586,1.153,1.823,1.674,7.64,7.455,4.519,cross
2587,0.171,0.17,0.196,1.335,0.789,1.257,leftnopunch
2588,2.08,1.903,1.981,4.961,7.199,7.027,leftuppercut
2589,1.902,1.292,1.926,3.579,7.616,6.325,lefthook
2590,0.342,0.326,0.227,0.684,0.783,0.414,rightnopunch
2591,0.285,0.401,0.08,0.61,0.509,0.398,leftnopunch
2592,2.176,2.691,2.124,3.138,6.927,9.263,rightuppercut
2593,2.225,1.628,1.225,2.705,7.251,6.336,leftuppercut
2594,0.209,1.051,0.479,0.454,0.397,0.511,cross
2595,1.919,2.223,3.312,13.814,12.952,9.685,righthook
2596,1.712,2.763,1.896,9.915,10.05,7.328,cross
2597,1.876,1.576,1.748,5.098,6.647,6.475,righthook
2598,1.822,0.97,0.763,2.359,4.825,4.961,rightuppercut
2599,2.227,2.056,1.309,4.211,10.497,10.569,leftuppercut
2600,1.155,1.46,1.687,8.425,8.607,4.509,cross
2601,2.44,1.697,1.595,2.828,6.814,7.268,leftuppercut
2602,0.914,2.049,1.478,2.326,6.056,1.547,cross
2603,1.913,1.702,1.917,4.604,7.819,6.676,lefthook
2604,1.066,0.901,0.798,2.561,4.186,3.415,lefthook
2605,1.636,2.154,1.187,3.149,5.382,4.621,leftuppercut
2606,1.973,2.019,1.758,4.175,6.772,5.22,leftuppercut
2607,0.227,0.135,0.092,0.176,0.244,0.301,righthook
2608,0.512,0.186,0.223,0.381,0.5,0.716,righthook
2609,0.237,0.502,0.646,1.707,2.857,1.739,rightnopunch
2610,1.107,2.419,1.741,8.241,8.524,5.228,cross
2611,1.022,2.268,1.859,9.027,9.888,4.333,cross
2612,1.762,2.187,1.336,2.827,6.344,7.1,rightuppercut
2613,1.043,1.509,2.004,9.376,8.048,6.665,lefthook
2614,0.919,0.736,1.016,2.943,4.576,2.904,lefthook
2615,0.641,1.427,1.796,2.297,5.116,1.52,cross
2616,0.585,1.601,1.237,2.783,2.875,1.66,cross
2617,1.637,2.008,2.234,9.347,9.378,6.108,cross
2618,2.57,1.511,1.422,3.281,6.821,5.568,righthook
2619,0.519,2.875,1.4,3.672,3.326,2.708,jab
2620,1.53,1.238,1.846,5.786,5.348,4.895,rightuppercut
2621,2.019,1.866,1.401,2.949,5.454,5.513,leftuppercut
2622,0.442,0.375,0.33,0.806,0.416,1.298,rightnopunch
2623,1.268,1.845,2.192,8.779,8.311,6.564,lefthook
2624,0.264,0.399,0.589,1.421,1.98,1.302,rightnopunch
2625,1.24,0.718,0.638,2.016,3.207,3.394,rightuppercut
2626,0.787,2.587,1.642,5.092,6.996,5.119,jab
2627,2.635,1.698,1.811,4.603,7.875,7.002,righthook
2628,0.283,0.143,0.134,0.279,0.211,0.407,leftnopunch
2629,1.811,1.312,1.855,3.063,5.285,4.413,lefthook
2630,1.313,1.78,2.138,8.337,7.557,4.63,cross
2631,0.25,0.274,0.256,1.363,1.623,1.527,leftnopunch
2632,0.217,0.256,0.339,0.411,0.379,0.332,rightnopunch
2633,1.628,2.062,2.638,10.39,9.553,7.846,lefthook
2634,1.342,1.67,2.186,8.711,7.408,6.355,lefthook
2635,0.225,0.403,0.166,0.637,0.852,0.543,leftnopunch
2636,1.833,1.924,1.31,2.563,5.59,5.418,leftuppercut
2637,0.467,0.506,0.265,0.701,1.274,0.863,lefthook
2638,1.933,1.603,1.591,3.102,7.25,5.608,lefthook
2639,1.184,1.911,2.416,9.128,8.45,6.441,lefthook
2640,1.424,2.437,1.626,6.132,7.175,5.825,jab
2641,1.209,1.862,1.605,2.243,3.751,1.465,jab
2642,1.104,0.848,1.219,3.141,5.231,3.021,leftuppercut
2643,0.946,2.389,1.635,6.162,7.811,3.877,jab
2644,0.955,2.129,1.642,1.821,3.925,1.686,jab
2645,0.849,1.97,1.476,2.185,6.019,1.767,cross
2646,1.322,2.19,1.468,2.613,3.965,1.734,jab
2647,1.404,1.842,1.689,7.254,7.361,6.134,cross
2648,0.807,2.488,1.571,4.869,6.474,4.09,jab
2649,1.096,2.508,1.396,5.338,7.21,5.381,jab
2650,1.138,2.294,1.5,2.007,4.208,1.676,jab
2651,0.586,0.507,0.725,1.279,3.353,1.72,leftuppercut
2652,1.766,2.206,2.076,5.472,6.101,6.28,rightuppercut
2653,1.498,2.411,1.335,2.514,4.872,3.207,jab
2654,0.19,0.069,0.429,0.412,0.633,0.215,leftuppercut
2655,1.236,1.702,1.961,8.653,7.446,6.824,lefthook
2656,0.184,0.236,0.265,1.286,1.313,1.527,leftnopunch
2657,1.126,1.848,1.708,2.599,5.29,1.292,cross
2658,0.342,0.145,0.062,0.225,0.245,0.52,righthook
2659,0.605,0.282,0.278,0.598,0.46,1.049,righthook
2660,2.774,1.424,1.615,3.501,8.162,6.858,righthook
2661,2.223,1.204,1.991,3.671,6.863,6.974,lefthook
2662,1.403,1.735,3.884,15.013,14.09,9.032,righthook
2663,1.665,1.745,1.575,4.157,6.515,6.211,rightuppercut
2664,2.33,2.02,1.608,3.53,6.816,6.983,leftuppercut
2665,2.486,2.334,2.438,7.724,11.742,10.154,rightuppercut
2666,0.551,0.426,0.495,1.944,2.669,1.651,rightnopunch
2667,2.21,1.089,1.853,2.788,8.872,6.233,lefthook
2668,1.046,0.645,0.857,3.346,5.003,2.87,lefthook
2669,1.328,1.576,2.528,9.714,9.213,7.631,lefthook
2670,1.446,1.925,3.507,14.246,12.511,7.001,righthook
2671,0.399,1.42,0.946,2.201,2.449,1.91,cross
2672,1.134,1.748,1.16,2.902,5.37,1.443,cross
2673,2.821,3.09,2.461,11.671,12.415,12.562,rightuppercut
2674,1.435,1.583,2.499,9.917,8.476,6.582,lefthook
2675,0.198,0.236,0.357,0.484,0.58,0.411,rightnopunch
2676,2.199,3.323,1.601,6.091,6.714,6.264,jab
2677,2.135,1.42,1.531,2.29,7.219,6.024,lefthook
2678,0.322,0.203,0.192,0.472,0.388,0.414,leftnopunch
2679,1.374,2.71,1.923,2.398,3.928,2.23,jab
2680,1.023,1.507,2.019,8.172,8.504,4.333,cross
2681,0.237,0.171,0.167,0.565,0.283,0.424,leftnopunch
2682,0.222,0.334,0.299,1.638,1.869,1.07,rightnopunch
2683,1.725,1.674,2.338,5.599,7.261,6.016,lefthook
2684,1.665,1.742,1.54,3.898,6.132,5.952,rightuppercut
2685,2.298,2.204,1.535,4.447,9.18,10.913,leftuppercut
2686,0.142,0.086,0.18,0.5,0.349,0.316,rightnopunch
2687,0.113,0.076,0.097,0.247,0.253,0.148,rightnopunch
2688,2.066,2.671,1.267,4.231,7.518,7.15,leftuppercut
2689,1.887,2.215,1.907,3.254,5.783,7.679,rightuppercut
2690,1.426,3.274,1.776,5.052,7.09,5.611,jab
2691,0.344,0.252,0.196,0.226,0.982,0.746,righthook
2692,1.514,3.029,1.672,6.468,6.442,5.77,jab
2693,2.443,2.527,1.48,3.662,11.798,10.388,leftuppercut
