"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.664562559E0,1.376429653E1,2.515231323E1,1.377393842E0
6.684465579E0,1.063519669E1,2.581713104E1,-7.153771400E0
6.704349486E0,8.159026146E0,2.348064041E1,-1.786847115E1
6.724242663E0,1.073967266E1,1.437285900E1,-2.695139694E1
6.744121309E0,2.113540077E1,-3.017098427E0,-4.250677490E1
6.764015631E0,3.199835205E1,-2.491938210E1,-6.279518127E1
6.783893548E0,2.420748901E1,-3.872213745E1,-5.914914703E1
6.803781569E0,5.473928452E0,-4.507726288E1,-4.760099030E1
6.823686881E0,-6.214685440E-1,-4.359280396E1,-3.515291977E1
6.843600319E0,4.646915436E0,-4.438144302E1,-3.400019073E1
6.863505215E0,3.587099075E0,-5.879710770E1,-2.545453644E1
6.883338600E0,3.251666069E0,-5.778752899E1,-9.608224869E0
6.903257038E0,-3.904096603E0,-5.571435928E1,-4.233734608E0
6.923121204E0,-1.460717201E1,-5.497120285E1,5.338406563E-1
6.943007975E0,-1.893803787E1,-3.999272156E1,8.624101639E0
6.962902090E0,-1.201279831E1,-2.910432434E1,1.080843353E1
6.982821152E0,-2.864468575E0,-2.311516571E1,1.053457832E1
7.002680006E0,-1.456421375E0,-1.584833145E1,8.160604477E0
7.022590267E0,-6.579542160E-2,-9.007422447E0,4.567959309E0
7.042489538E0,3.113913059E0,-1.696393847E0,2.061687946E0
7.062353548E0,6.004943848E0,3.893143654E0,6.428480148E-1
7.082245006E0,7.097792625E0,4.465702057E0,-5.618586540E-1
7.102161829E0,6.279378414E0,3.550400257E0,-1.049570322E0
7.122042819E0,4.262926102E0,4.024272442E0,-1.856254816E0
7.141923131E0,1.441287518E0,4.833612442E0,-3.186467171E0
7.161801413E0,-1.307679892E0,4.906793118E0,-3.662452698E0
7.181711152E0,-2.355802774E0,4.167269230E0,-2.275133610E0
7.201609746E0,-2.282279491E0,4.189956665E0,-3.945965767E-1
7.221502559E0,-2.599806309E0,2.943728447E0,-7.138140202E-1
7.241368444E0,-3.295900106E0,2.621273041E0,-2.145475388E0
7.261264434E0,-3.322639704E0,2.320635796E0,-2.620079279E0
7.281177506E0,-2.701748848E0,2.677578926E0,-1.170970678E0
7.301078184E0,-2.552302361E0,2.761194229E0,4.194191694E-1
7.320951413E0,-2.541525841E0,2.223640442E0,2.892799377E-1
7.340835111E0,-3.035738707E0,2.075391769E0,-6.010434628E-1
7.360741152E0,-3.484545231E0,1.611154556E0,-8.247881532E-1
7.380605840E0,-3.769277096E0,9.754800797E-1,5.882126093E-1
7.400534069E0,-3.501946449E0,1.062559128E0,2.257184029E0
7.420390684E0,-3.093831301E0,1.034197807E0,1.548165083E0
7.440280631E0,-2.972797871E0,1.261650085E0,-4.556216002E-1
7.460201204E0,-3.207359076E0,1.130355835E0,-1.258087993E0
7.480079642E0,-2.839195251E0,8.859310150E-1,-9.532092810E-1
7.499969590E0,-2.136687756E0,8.425769806E-1,-4.932055473E-1
