"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.046880667E0,-1.489753604E-2,-1.235124904E0,4.423944890E-1
3.066882667E0,-7.862312347E-1,-1.572567134E0,8.200524071E-1
3.086883667E0,-1.175013773E0,-2.098758656E0,7.646462381E-1
3.106885667E0,-9.642748582E-1,-1.821252432E0,9.036307535E-1
3.126887667E0,-5.458083451E-1,-1.101541754E0,1.444761911E0
3.146885250E0,-2.930729735E-1,-7.802764302E-1,1.623187942E0
3.166887250E0,-2.596754318E-1,-5.556804916E-1,1.847231904E0
3.186889250E0,-5.590973121E-1,-6.456615391E-1,1.867063028E0
3.206890250E0,-7.115201908E-1,-8.666816130E-1,1.841444622E0
3.226892250E0,-5.491944677E-1,-9.164498967E-1,1.806939033E0
3.246893250E0,-1.419212794E-1,-1.015194751E0,1.624465266E0
3.266895250E0,5.111951673E-1,-1.075012352E0,1.243256627E0
3.286897250E0,1.189630643E0,-1.113352545E0,8.520284906E-1
3.306898250E0,1.879269968E0,-1.221156490E0,6.888704163E-1
3.326900250E0,2.351212776E0,-1.422023551E0,7.121130985E-1
3.346902250E0,2.467622654E0,-1.599767212E0,7.605999649E-1
3.366903250E0,2.180202184E0,-1.829882338E0,8.584057564E-1
3.386905250E0,1.604210511E0,-2.102271078E0,1.071322466E0
3.406907250E0,1.139812365E0,-2.355825937E0,1.307195930E0
3.426908250E0,4.285588074E-1,-2.543052028E0,2.004239584E0
3.446910250E0,-4.788705897E-1,-2.648887509E0,2.107621281E0
3.466911250E0,-6.700955915E-1,-2.441079803E0,1.553550820E0
3.486913250E0,-3.923399842E-1,-1.841527945E0,1.518743222E0
3.506915250E0,-1.300736511E-1,-1.200940327E0,1.800766127E0
3.526916250E0,-3.385040849E-1,-6.670278499E-1,1.920967340E0
3.546918250E0,-9.079410285E-1,-3.777166826E-1,1.637073325E0
3.566920250E0,-1.295688025E0,-1.754530147E-1,1.251247139E0
3.586921250E0,-1.312886440E0,2.519065288E-1,9.304481310E-1
3.606923250E0,-1.002495183E0,7.130015829E-1,6.249264354E-1
3.626925250E0,-4.797190207E-1,1.120744449E0,3.049773198E-1
3.646926250E0,-4.984692872E-2,1.489383768E0,1.953212687E-1
3.666928250E0,1.474568385E-1,1.677787780E0,3.021288487E-1
3.686930250E0,-1.075373125E-1,1.690551229E0,4.493801576E-1
3.706931250E0,-4.833343542E-1,1.457282115E0,2.054653108E-1
3.726933250E0,-5.150098908E-1,1.269724048E0,-2.009764034E-1
3.746935250E0,-1.995315564E-1,1.231823127E0,-3.239474416E-1
3.766936250E0,3.099685031E-1,1.248852704E0,-4.491866148E-1
3.786938250E0,7.875930512E-1,1.223281076E0,-6.094669819E-1
3.806939250E0,1.048506339E0,1.164411017E0,-6.489693090E-1
3.826941250E0,1.078423033E0,1.065059075E0,-7.352148628E-1
3.846943250E0,1.004094982E0,1.080667633E0,-7.670289785E-1
3.866944250E0,9.536849660E-1,1.028700357E0,-7.362024575E-1
3.886946250E0,8.796130228E-1,9.762952718E-1,-6.273235014E-1
3.906948250E0,6.539379805E-1,9.073320410E-1,-4.700471413E-1
3.926949250E0,3.517421812E-1,7.950330484E-1,-3.969534373E-1
3.946951250E0,3.404541314E-2,7.165562515E-1,-2.768259001E-1
3.966953250E0,-3.757052404E-1,4.815535846E-1,-1.891834465E-1
3.986954250E0,-6.831360519E-1,2.813836585E-1,-3.154838893E-1
4.006956250E0,-7.994260615E-1,2.199788310E-1,-5.000831187E-1
4.026958250E0,-7.061904538E-1,2.116238907E-1,-6.065416199E-1
4.046959250E0,-5.252150363E-1,2.591502057E-1,-8.038927495E-1
4.066961250E0,-3.680985975E-1,2.928594039E-1,-1.046614180E0
4.086963250E0,-1.867548054E-1,2.397827657E-1,-1.263811052E0
4.106964250E0,1.748492897E-2,1.801964222E-1,-1.429057167E0
4.126966250E0,2.317409438E-1,1.099435879E-1,-1.599374572E0
4.146968542E0,3.542366034E-1,1.346439810E-1,-1.554171209E0
4.166969542E0,3.582735211E-1,2.248983859E-1,-1.509556369E0
4.186971542E0,3.175926876E-1,4.455356133E-1,-1.312209040E0
4.206973542E0,3.016104931E-1,9.151600009E-1,-6.039992505E-1
4.226974542E0,-9.248482525E-2,1.483023166E0,5.684984654E-1
4.246976542E0,-1.161092137E0,1.177647505E0,2.299446499E0
4.266978542E0,-2.126452823E0,-3.473094070E-1,1.693927265E0
4.286979542E0,-1.471937723E0,-4.041146685E-1,6.491409248E-1
4.306981542E0,2.773451328E-2,4.365266620E-1,8.446618760E-1
4.326983542E0,1.652964596E0,9.316475411E-1,6.994711259E-1
4.346984542E0,3.023011662E0,1.319015199E0,1.488230404E-1
4.366986542E0,3.625615767E0,1.695062940E0,-1.004317760E-1
4.386988542E0,3.412251452E0,1.840003722E0,8.862829417E-2
4.406989542E0,2.601542019E0,1.794065803E0,6.073137447E-1
4.426991542E0,1.616767407E0,1.586798965E0,9.966666788E-1
4.446993542E0,8.912986833E-1,1.544541284E0,1.149450915E0
4.466994542E0,2.325420123E-1,1.350868637E0,1.786690710E0
4.486996542E0,-2.609694207E-1,9.680281860E-1,2.200181827E0
4.506998542E0,-3.209174144E-1,9.434774816E-1,2.409257209E0
4.526999542E0,-4.358497006E-1,1.090268615E0,2.744341258E0
4.547001542E0,-4.830589503E-1,9.366428174E-1,2.711618777E0
4.567003542E0,-2.697039914E-1,8.577866824E-1,2.443726253E0
4.587004542E0,-2.393089950E-1,8.549117526E-1,2.248514035E0
4.607006542E0,-1.516457838E-1,7.521184324E-1,1.996264859E0
4.627008542E0,-1.010293615E-1,5.668738165E-1,1.776549007E0
4.647009542E0,-4.601057053E-2,3.684929922E-1,1.512858584E0
4.667011542E0,1.185388488E-1,2.024018084E-1,1.270802567E0
4.687013542E0,4.891184199E-1,1.956039816E-2,9.779514956E-1
4.707015542E0,9.406345654E-1,-1.273548420E-1,7.602108327E-1
4.727016542E0,1.321891152E0,-2.053840345E-1,6.519063655E-1
4.747018542E0,1.517866432E0,-3.421264350E-1,6.461816490E-1
4.767020542E0,1.464162095E0,-4.172723655E-1,7.892750028E-1
4.787021542E0,1.116228790E0,-5.529656294E-1,9.420244485E-1
4.807023542E0,7.006092864E-1,-7.164148951E-1,9.999528140E-1
4.827025542E0,4.090010405E-1,-8.049081185E-1,1.012544793E0
4.847026542E0,2.272081822E-1,-8.672201416E-1,1.023967621E0
4.867028542E0,6.054733336E-2,-8.093198428E-1,8.850453785E-1
4.887030542E0,1.189095622E-1,-5.628497627E-1,7.125867230E-1
4.907031542E0,2.118715203E-1,-3.150810161E-1,7.407501295E-1
4.927033542E0,2.968461818E-1,-1.765394273E-1,6.584727886E-1
4.947035542E0,4.475926638E-1,-4.672831625E-2,2.519173461E-1
4.967036542E0,7.504872054E-1,6.294089109E-2,-5.777984619E-2
4.987038542E0,1.166718913E0,7.805974424E-2,-5.036908507E-1
5.007040542E0,1.579145837E0,8.234896928E-2,-9.951464027E-1
5.027042542E0,1.759182191E0,3.554341131E-1,-8.875491562E-1
5.047043542E0,1.241928724E0,7.732524624E-1,-1.006063154E-1
5.067045542E0,-7.773113072E-2,5.891414756E-1,-4.698442429E-2
5.087047542E0,-1.269974894E0,2.863320109E-1,-6.716079739E-1
5.107048542E0,-1.954268695E0,2.522868901E-1,-5.115287510E-1
5.127050542E0,-1.833917794E0,3.491501105E-1,1.457418501E-3
5.147051625E0,-1.849766087E0,3.986403590E-1,2.713505673E-1
5.167052625E0,-2.038144079E0,3.547596368E-1,1.352402508E-1
5.187054625E0,-2.053883030E0,3.837475008E-1,-8.996409059E-2
5.207056625E0,-1.763114444E0,3.950086534E-1,-4.642002180E-1
5.227057625E0,-9.712932712E-1,4.836071268E-1,-9.092230305E-1
5.247059625E0,-1.522749442E-1,6.132884297E-1,-1.259246130E0
5.267061625E0,5.211558992E-1,6.438228822E-1,-1.565723261E0
5.287063625E0,9.387967855E-1,5.911143261E-1,-1.645417010E0
5.307064625E0,1.159749032E0,4.485007364E-1,-1.649250444E0
5.327066625E0,1.155813856E0,2.881235978E-1,-1.696062083E0
5.347068625E0,1.045323114E0,1.096461108E-1,-1.666102412E0
5.367069625E0,9.632849246E-1,-6.087536216E-2,-1.514234726E0
5.387071625E0,8.327195227E-1,-1.141376495E-1,-1.236646934E0
5.407073625E0,5.295051384E-1,-1.344713420E-1,-1.093660000E0
5.427074625E0,1.267395687E-1,-1.513010904E-1,-8.661550713E-1
5.447076625E0,-4.960204732E-1,-2.024610114E-1,-4.431505340E-1
5.467078625E0,-1.265594160E0,-5.317174324E-1,-2.544199544E-1
5.487080625E0,-1.675851767E0,-8.219939750E-1,-5.474484891E-1
5.507081625E0,-1.387939546E0,-8.806438869E-1,-9.265649951E-1
5.527083625E0,-7.824130028E-1,-8.015988868E-1,-1.503498069E0
5.547085625E0,-3.157689410E-1,-6.515619645E-1,-1.675360601E0
5.567086625E0,-2.703553712E-1,-4.245230591E-1,-1.373518266E0
5.587088625E0,-6.761030209E-1,-6.208921489E-1,-8.682127064E-1
5.607090625E0,-1.247068427E0,-1.076727925E0,-3.718054399E-1
5.627092625E0,-1.613339769E0,-1.435520094E0,-2.164981297E-1
5.647093625E0,-1.386982357E0,-1.734748724E0,1.110023725E-1
5.667095625E0,-8.074911261E-1,-1.724571060E0,8.394289103E-1
5.687097625E0,-3.307495075E-1,-1.635101644E0,1.075765766E0
5.707098625E0,8.967699230E-2,-1.513244500E0,1.149276376E0
5.727100625E0,3.413750678E-1,-1.372782394E0,1.331905094E0
5.747102625E0,3.170681924E-1,-1.253793309E0,1.481590306E0
5.767104625E0,-5.588534832E-2,-1.298129237E0,1.546701976E0
5.787105625E0,-3.115840888E-1,-1.300618982E0,1.470672677E0
5.807107625E0,-5.693533283E-1,-1.254154667E0,1.620411977E0
5.827109625E0,-6.186453563E-1,-1.180635286E0,1.550723691E0
5.847110625E0,-3.755356711E-1,-1.047064708E0,1.323369913E0
5.867112625E0,1.231768602E-1,-9.880765343E-1,1.181285204E0
5.887114625E0,6.695173019E-1,-1.042235785E0,1.153757390E0
5.907116625E0,1.033578982E0,-1.142850871E0,1.172036663E0
5.927117625E0,1.280454859E0,-1.372831510E0,9.709906778E-1
5.947119625E0,1.472387958E0,-1.479062847E0,1.057808674E0
5.967121625E0,1.557210592E0,-1.567476549E0,1.304743315E0
5.987122625E0,1.604758980E0,-1.806690526E0,1.396539631E0
6.007124625E0,1.720940816E0,-2.028317541E0,1.368072754E0
6.027126625E0,1.706461941E0,-1.979333661E0,1.396492561E0
6.047128625E0,1.518231883E0,-1.630633494E0,1.507882604E0
6.067129625E0,1.178782888E0,-1.339141316E0,1.586067771E0
6.087131625E0,7.551690710E-1,-1.290629014E0,1.374627775E0
6.107133625E0,5.289654404E-1,-1.239847992E0,1.253544510E0
6.127135625E0,4.217216581E-1,-1.114642148E0,1.145329798E0
6.147136792E0,5.548557419E-1,-9.170281863E-1,1.062638182E0
6.167138792E0,6.125689298E-1,-7.113184619E-1,1.016152525E0
6.187140792E0,4.749728358E-1,-4.950200146E-1,8.465373704E-1
6.207142792E0,2.744577777E-1,-2.882522365E-1,6.142561439E-1
6.227143792E0,-2.737140119E-2,-8.921184629E-2,6.036756071E-1
6.247145792E0,-3.045235759E-1,5.838123232E-2,6.494321162E-1
6.267147792E0,-6.902679008E-1,9.678808361E-2,7.756980604E-1
6.287148792E0,-1.217526539E0,1.622444469E-1,7.209324539E-1
6.307150792E0,-1.777635419E0,2.620423847E-1,7.220399165E-1
6.327152792E0,-2.154061037E0,3.109718853E-1,7.519145107E-1
6.347154792E0,-2.348043585E0,2.936287513E-1,6.886154777E-1
6.367155792E0,-2.264019096E0,3.440729731E-1,5.052450407E-1
